회사명,거래소코드,회계년도,[U01160000]자본(*)(천원),[U01167200]      *당기순이익(천원),[U01160000]자본(*)(연결)(천원),[U01167200]         *당기순이익(연결)(천원),[U01A600000000]자본(*)(IFRS)(천원),[U01B840000000]당기순이익(손실)(IFRS)(천원),[U01A600000000]자본(*)(IFRS연결)(천원),[U01B840000000]당기순이익(손실)(IFRS연결)(천원)
(주)세아메카닉스,396300,2016/12,23971562.0,1400592.0,,,,,,
(주)세아메카닉스,396300,2017/12,21956445.0,384883.0,,,,,,
(주)세아메카닉스,396300,2018/12,25228321.0,4271876.0,,,,,,
(주)세아메카닉스,396300,2019/12,26293657.0,5265336.0,,,,,,
(주)세아메카닉스,396300,2020/12,33471579.0,4254244.0,,,33471579.0,4254244.0,,
(주)세아메카닉스,396300,2021/12,39722428.0,6200991.0,,,39722428.0,6200991.0,,
(주)세아메카닉스,396300,2022/12,63750708.0,3827707.0,,,63750708.0,3827707.0,,
(주)세우글로벌,13000,2012/12,37769162.0,1209513.0,29265758.0,1356974.0,37769162.0,1209513.0,29265758.0,1356974.0
(주)세우글로벌,13000,2013/12,39210351.0,1417906.0,30249208.0,1134469.0,39210351.0,1417906.0,30249208.0,1134469.0
(주)세우글로벌,13000,2014/12,34012475.0,793870.0,30367459.0,256730.0,34012475.0,793870.0,30367459.0,256730.0
(주)세우글로벌,13000,2015/12,35921686.0,1308266.0,31685094.0,625009.0,35921686.0,1308266.0,31685094.0,625009.0
(주)세우글로벌,13000,2016/12,37325556.0,1714538.0,31882656.0,428964.0,37325556.0,1714538.0,31882656.0,428964.0
(주)세우글로벌,13000,2017/12,36692255.0,-727920.0,32243084.0,446713.0,36692255.0,-727920.0,32243084.0,446713.0
(주)세우글로벌,13000,2018/12,35394331.0,-1348472.0,32663719.0,528299.0,35394331.0,-1348472.0,32663719.0,528299.0
(주)세우글로벌,13000,2019/12,43215522.0,848099.0,39833036.0,82818.0,43215522.0,848099.0,39833036.0,82818.0
(주)세우글로벌,13000,2020/12,42984386.0,3096621.0,,,42984386.0,3096621.0,,
(주)세우글로벌,13000,2021/12,45049578.0,2113393.0,45128310.0,2102854.0,45049578.0,2113393.0,45128310.0,2102125.0
(주)세우글로벌,13000,2022/12,45813528.0,1307423.0,45858592.0,1524371.0,45813528.0,1307423.0,45858592.0,1522191.0
(주)세운메디칼,100700,2012/12,47815348.0,4930058.0,51251288.0,5272404.0,47815348.0,4930058.0,51251288.0,5413131.0
(주)세운메디칼,100700,2013/12,55324666.0,8201975.0,58722378.0,8518568.0,55324666.0,8201975.0,58722378.0,8680712.0
(주)세운메디칼,100700,2014/12,60245505.0,5786661.0,64348732.0,5991677.0,60245505.0,5786661.0,64348732.0,6115047.0
(주)세운메디칼,100700,2015/12,63326251.0,4163023.0,66647389.0,3064341.0,63326251.0,4163023.0,66647389.0,3083323.0
(주)세운메디칼,100700,2016/12,71785091.0,9541118.0,74267684.0,8348587.0,71785091.0,9541118.0,74267684.0,8490381.0
(주)세운메디칼,100700,2017/12,83412575.0,13142672.0,78675754.0,9177143.0,83412575.0,13142672.0,78675754.0,9306122.0
(주)세운메디칼,100700,2018/12,86567548.0,9672421.0,87710097.0,9672421.0,86567548.0,9672421.0,87710097.0,10075163.0
(주)세운메디칼,100700,2019/12,95216421.0,9475921.0,96176799.0,9475921.0,95216421.0,9475921.0,96176799.0,9978657.0
(주)세운메디칼,100700,2020/12,101975743.0,10495573.0,103281378.0,10495573.0,101975743.0,10495573.0,103281378.0,10840831.0
(주)세운메디칼,100700,2021/12,114134975.0,12281651.0,115921112.0,12281651.0,114134975.0,12281651.0,115921112.0,12762153.0
(주)세운메디칼,100700,2022/12,123005117.0,10406408.0,125023946.0,10406408.0,123005117.0,10406408.0,125023946.0,10639100.0
(주)세종메디칼,258830,2012/12,6691899.0,2376499.0,,,,,,
(주)세종메디칼,258830,2013/12,10530832.0,3838933.0,,,,,,
(주)세종메디칼,258830,2014/12,13483457.0,2952625.0,,,,,,
(주)세종메디칼,258830,2015/12,15093994.0,2610537.0,,,15044592.0,1894340.0,15044592.0,1549979.0
(주)세종메디칼,258830,2016/12,18485127.0,3192102.0,19070067.0,3169280.0,18485127.0,3192102.0,19070067.0,3173169.0
(주)세종메디칼,258830,2017/12,22626575.0,4141448.0,21754449.0,3214068.0,22626575.0,4141448.0,21754449.0,2704538.0
(주)세종메디칼,258830,2018/12,43476635.0,3238094.0,42963883.0,3787441.0,43476635.0,3238094.0,42963883.0,3597545.0
(주)세종메디칼,258830,2019/12,46271788.0,3097927.0,45740448.0,3463536.0,46271788.0,3097927.0,45740448.0,3062980.0
(주)세종메디칼,258830,2020/12,43748472.0,-731368.0,43386914.0,470008.0,43748472.0,-731368.0,43386914.0,454902.0
(주)세종메디칼,258830,2021/12,55226040.0,-2998417.0,55616604.0,-5191650.0,55226040.0,-2998417.0,55616604.0,-5934550.0
(주)세종메디칼,258830,2022/12,26668475.0,-91981824.0,,,26668475.0,-92107403.0,,
(주)세진티에스,67770,2012/12,52322393.0,-3323599.0,58305416.0,-2072783.0,52322393.0,-3323599.0,58305416.0,-1449179.0
(주)세진티에스,67770,2013/12,51491063.0,-740049.0,49685811.0,-4317239.0,51491063.0,-740049.0,49685811.0,-5074513.0
(주)세진티에스,67770,2014/12,52087673.0,549728.0,50683612.0,804116.0,52087673.0,549728.0,50683612.0,804116.0
(주)세진티에스,67770,2015/12,46337441.0,-5660241.0,45179343.0,-5566473.0,46337441.0,-5660241.0,45179343.0,-5566473.0
(주)세진티에스,67770,2016/12,48060929.0,1654754.0,44493684.0,-449021.0,48060929.0,1654754.0,44493684.0,-449021.0
(주)세진티에스,67770,2017/12,41844981.0,-6225833.0,41609097.0,-2457380.0,41844981.0,-6225833.0,41609097.0,-2457380.0
(주)세진티에스,67770,2018/12,39129545.0,-2715703.0,39294777.0,-2376566.0,39129545.0,-2715703.0,39294777.0,-2376566.0
(주)세진티에스,67770,2019/12,36618072.0,-2511693.0,37486133.0,-2108201.0,36618072.0,-2511693.0,37486133.0,-2108201.0
(주)세진티에스,67770,2020/12,38454193.0,1835916.0,41270141.0,4234635.0,38454193.0,1835916.0,41270141.0,4234635.0
(주)세진티에스,67770,2021/12,42023873.0,3570131.0,45329823.0,2866872.0,42023873.0,3570131.0,45329823.0,2866872.0
(주)세진티에스,67770,2022/12,43150597.0,1126724.0,44994552.0,-640529.0,43150597.0,1126724.0,44994552.0,-640529.0
(주)세토피아,222810,2015/12,,,,,,,,
(주)세토피아,222810,2016/12,14192744.0,-3638387.0,,,14192744.0,-3638387.0,,
(주)세토피아,222810,2017/12,9922598.0,-5309971.0,,,9922598.0,-5309971.0,,
(주)세토피아,222810,2018/12,20434843.0,-11832274.0,,,20434843.0,-11832274.0,,
(주)세토피아,222810,2019/12,3388896.0,-35941267.0,2984507.0,-36345656.0,3388896.0,-35941267.0,2984507.0,-36530356.0
(주)세토피아,222810,2020/12,38399345.0,-12589808.0,38399345.0,-12185419.0,38399345.0,-12589808.0,38399345.0,-12185419.0
(주)세토피아,222810,2021/12,41123929.0,-9951842.0,51158531.0,-9951842.0,41123929.0,-9951842.0,51158531.0,-10457396.0
(주)세토피아,222810,2022/12,29408885.0,-39505667.0,29275263.0,-38227875.0,29408885.0,-39505667.0,29275263.0,-40700328.0
(주)세화피앤씨,252500,2016/12,,,,,,,,
(주)세화피앤씨,252500,2017/12,23650767.0,-2703990.0,,,23650767.0,-2703990.0,,
(주)세화피앤씨,252500,2018/12,25859920.0,1105275.0,,,25859920.0,1105275.0,,
(주)세화피앤씨,252500,2019/12,26054993.0,595313.0,,,26054993.0,595313.0,,
(주)세화피앤씨,252500,2020/12,30047035.0,4281389.0,,,30047035.0,4281389.0,,
(주)세화피앤씨,252500,2021/12,36217669.0,4865851.0,,,36217669.0,4865851.0,,
(주)세화피앤씨,252500,2022/12,37143490.0,1320271.0,,,37143490.0,1320271.0,,
(주)센코,347000,2013/12,7271047.0,801756.0,,,,,,
(주)센코,347000,2014/12,7784573.0,513526.0,,,,,,
(주)센코,347000,2015/12,6977772.0,604442.0,,,,,,
(주)센코,347000,2016/12,9454011.0,369440.0,,,,,,
(주)센코,347000,2017/12,10501856.0,-452155.0,,,,,,
(주)센코,347000,2018/12,9286876.0,-1214981.0,,,,,,
(주)센코,347000,2019/12,12472074.0,-2411323.0,,,12472074.0,-2411323.0,,
(주)센코,347000,2020/12,30998271.0,1100363.0,,,30998271.0,1100363.0,,
(주)센코,347000,2021/12,40916753.0,2492256.0,42199867.0,2680345.0,40916753.0,2492256.0,42199867.0,2874172.0
(주)센코,347000,2022/12,43092017.0,1617415.0,43576167.0,979861.0,43092017.0,1617415.0,43576167.0,848455.0
(주)셀레믹스,331920,2014/12,2721222.0,-964509.0,,,,,,
(주)셀레믹스,331920,2015/12,2298775.0,-2350971.0,,,,,,
(주)셀레믹스,331920,2016/12,-8950367.0,-5634054.0,-9280728.0,-5874872.0,-8950367.0,-5634054.0,-9280728.0,-5874872.0
(주)셀레믹스,331920,2020/12,29357358.0,-4712599.0,,,29357358.0,-4712599.0,,
(주)셀레믹스,331920,2021/12,23386167.0,-5237889.0,,,23386167.0,-5237889.0,,
(주)셀레믹스,331920,2022/12,18589235.0,-4796932.0,,,18589235.0,-4796932.0,,
(주)셀루메드,49180,2012/12,53814724.0,1029896.0,48750449.0,159503.0,53814724.0,1029896.0,48750449.0,-158846.0
(주)셀루메드,49180,2013/12,54442085.0,-1859561.0,49202697.0,-1790355.0,54442085.0,-1859561.0,49202697.0,-1974669.0
(주)셀루메드,49180,2014/12,42756921.0,-21719956.0,44012721.0,-14912894.0,42756921.0,-21719956.0,44012721.0,-15375030.0
(주)셀루메드,49180,2015/12,41560916.0,-10243658.0,41269365.0,-11345182.0,41560916.0,-10243658.0,41269365.0,-11981385.0
(주)셀루메드,49180,2016/12,46317470.0,-35690048.0,44554556.0,-36850336.0,46317470.0,-35690048.0,44554556.0,-37492886.0
(주)셀루메드,49180,2017/12,39409321.0,-4715564.0,34521421.0,-7109497.0,39409321.0,-4715564.0,34521421.0,-7884455.0
(주)셀루메드,49180,2018/12,25333686.0,-12715229.0,23016356.0,-9268730.0,25333686.0,-12715229.0,23016356.0,-9846328.0
(주)셀루메드,49180,2019/12,4180252.0,-37521996.0,15725367.0,-37259445.0,4180252.0,-37521996.0,15725367.0,-37293720.0
(주)셀루메드,49180,2020/12,25136114.0,-1678829.0,40165031.0,85583.0,25136114.0,-1678829.0,40165031.0,1780777.0
(주)셀루메드,49180,2021/12,45477071.0,3774607.0,49053159.0,8181075.0,45477071.0,3774607.0,49053159.0,8429884.0
(주)셀루메드,49180,2022/12,50565574.0,-6703163.0,55129354.0,-5570929.0,50565574.0,-6703163.0,55129354.0,-5387316.0
(주)셀리드,299660,2017/12,,,,,,,,
(주)셀리드,299660,2018/12,13495505.0,-11286321.0,,,13495505.0,-11286321.0,,
(주)셀리드,299660,2019/12,51329625.0,-2493555.0,,,51329625.0,-2493555.0,,
(주)셀리드,299660,2020/12,47295783.0,-4125998.0,,,47295783.0,-4125998.0,,
(주)셀리드,299660,2021/12,38760570.0,-13070515.0,,,38760570.0,-13070515.0,,
(주)셀리드,299660,2022/12,22438889.0,-22864575.0,,,22438889.0,-22864575.0,,
(주)셀리버리,268600,2015/12,3640278.0,-4024031.0,,,,,,
(주)셀리버리,268600,2016/12,1723380.0,-3419528.0,,,,,,
(주)셀리버리,268600,2017/12,5617907.0,-3521671.0,,,,,,
(주)셀리버리,268600,2018/12,35802562.0,-6721614.0,35825803.0,-6698373.0,35802562.0,-6721614.0,35825803.0,-6698373.0
(주)셀리버리,268600,2019/12,27283423.0,-19649973.0,,,27283423.0,-19649973.0,,
(주)셀리버리,268600,2020/12,38393249.0,-17248342.0,,,38393249.0,-17248342.0,,
(주)셀리버리,268600,2021/12,75116017.0,-27826406.0,75007068.0,-28068528.0,75116017.0,-27826406.0,75007068.0,-28068528.0
(주)셀리버리,268600,2022/12,-4249380.0,-87473497.0,10454400.0,-75159093.0,-4249380.0,-87473497.0,10454400.0,-75159093.0
(주)셀바스에이아이,108860,2012/12,35592916.0,-4839763.0,,,35592916.0,-4839763.0,,
(주)셀바스에이아이,108860,2013/12,54495447.0,6444558.0,,,54495447.0,6444558.0,,
(주)셀바스에이아이,108860,2014/12,55774533.0,-3787202.0,57806768.0,-4473434.0,55774533.0,-3787202.0,57806768.0,-4422894.0
(주)셀바스에이아이,108860,2015/12,53446873.0,-2404413.0,56972085.0,-859331.0,53446873.0,-2404413.0,56972085.0,-656849.0
(주)셀바스에이아이,108860,2016/12,46808981.0,-3245964.0,56890089.0,-16398798.0,46808981.0,-3245964.0,56890089.0,-19289047.0
(주)셀바스에이아이,108860,2017/12,43297643.0,-7335208.0,54708950.0,-3878010.0,43297643.0,-7335208.0,54708950.0,-4282233.0
(주)셀바스에이아이,108860,2018/12,42598441.0,-464679.0,44383436.0,-18774891.0,42598441.0,-464679.0,44383436.0,-26584553.0
(주)셀바스에이아이,108860,2019/12,42083306.0,-1492152.0,43804207.0,-7075460.0,42083306.0,-1492152.0,43804207.0,-8592018.0
(주)셀바스에이아이,108860,2020/12,46288899.0,2832928.0,49458151.0,4081204.0,46288899.0,2832928.0,49458151.0,4284014.0
(주)셀바스에이아이,108860,2021/12,50021691.0,2684679.0,56012391.0,3787908.0,50021691.0,2684679.0,56012391.0,4810732.0
(주)셀바스에이아이,108860,2022/12,58971259.0,3335936.0,71536217.0,6604303.0,58971259.0,3335936.0,71536217.0,7726343.0
(주)셀바스헬스케어,208370,2014/12,,,,,,,,
(주)셀바스헬스케어,208370,2015/12,,,,,,,,
(주)셀바스헬스케어,208370,2016/12,27185529.0,-15614618.0,26915821.0,-14869694.0,27185529.0,-15614618.0,26915821.0,-14869694.0
(주)셀바스헬스케어,208370,2017/12,28819025.0,-26269.0,27814181.0,-1116106.0,28819025.0,-26269.0,27814181.0,-1116106.0
(주)셀바스헬스케어,208370,2018/12,15258581.0,-20458624.0,14604808.0,-19992170.0,15258581.0,-20458624.0,14604808.0,-19992170.0
(주)셀바스헬스케어,208370,2019/12,24899893.0,-3188836.0,24137488.0,-3328422.0,24899893.0,-3188836.0,24137488.0,-3328422.0
(주)셀바스헬스케어,208370,2020/12,25600261.0,671217.0,24893455.0,758702.0,25600261.0,671217.0,24893455.0,758702.0
(주)셀바스헬스케어,208370,2021/12,28132157.0,1889027.0,28060444.0,2471595.0,28132157.0,1889027.0,28060444.0,2471595.0
(주)셀바스헬스케어,208370,2022/12,32801126.0,2545130.0,32894662.0,2650365.0,32801126.0,2545130.0,32894662.0,2650365.0
(주)셀바이오휴먼텍,318160,2018/12,20591301.0,9197403.0,20331014.0,9009083.0,20591301.0,9197403.0,20331014.0,9009083.0
(주)셀바이오휴먼텍,318160,2019/12,47720251.0,4483685.0,47542456.0,4504795.0,47720251.0,4483685.0,47542456.0,4453819.0
(주)셀바이오휴먼텍,318160,2020/12,44932489.0,4540840.0,44212716.0,4187177.0,44932489.0,4540840.0,44212716.0,4215322.0
(주)셀바이오휴먼텍,318160,2021/12,30427234.0,4260241.0,28866785.0,3131371.0,30427234.0,4260241.0,28866785.0,3112524.0
(주)셀바이오휴먼텍,318160,2022/12,32626340.0,2199106.0,32147113.0,2889885.0,32626340.0,2199106.0,32147113.0,2889885.0
(주)셀피글로벌,68940,2012/12,30046268.0,5347059.0,,,30046268.0,5347059.0,,
(주)셀피글로벌,68940,2013/12,30421490.0,453682.0,,,30421490.0,453682.0,,
(주)셀피글로벌,68940,2014/12,28259886.0,-1654319.0,,,28259886.0,-1654319.0,,
(주)셀피글로벌,68940,2015/12,28981567.0,631685.0,28981567.0,631685.0,28981567.0,631685.0,28981567.0,631685.0
(주)셀피글로벌,68940,2016/12,28211729.0,249934.0,28211729.0,249934.0,28211729.0,249934.0,28211729.0,249934.0
(주)셀피글로벌,68940,2017/12,17255722.0,-9736883.0,17255722.0,-9736883.0,17255722.0,-9736883.0,17255722.0,-9736883.0
(주)셀피글로벌,68940,2018/12,13958786.0,-2714528.0,13958786.0,-2714528.0,13958786.0,-2714528.0,13958786.0,-2714528.0
(주)셀피글로벌,68940,2019/12,14816899.0,6709.0,14816899.0,6709.0,14816899.0,6709.0,14816899.0,6709.0
(주)셀피글로벌,68940,2020/12,16905550.0,-3258438.0,16905550.0,-3258438.0,16905550.0,-3258438.0,16905550.0,-3258438.0
(주)셀피글로벌,68940,2021/12,7888323.0,-11988120.0,7888323.0,-12052605.0,7888323.0,-11988120.0,7888323.0,-12052605.0
(주)셀피글로벌,68940,2022/12,25657846.0,10020924.0,25658253.0,9960700.0,25657846.0,10020924.0,25658253.0,9960700.0
(주)소룩스,290690,2012/12,3495524.0,-1948968.0,,,,,,
(주)소룩스,290690,2013/12,4356114.0,895154.0,,,,,,
(주)소룩스,290690,2014/12,5176211.0,818464.0,,,,,,
(주)소룩스,290690,2015/12,5875166.0,696888.0,,,,,,
(주)소룩스,290690,2016/12,8000101.0,1950487.0,,,,,,
(주)소룩스,290690,2017/12,12353472.0,3655758.0,,,12353472.0,3655758.0,,
(주)소룩스,290690,2018/12,14710051.0,2343268.0,,,14710051.0,2343268.0,,
(주)소룩스,290690,2019/12,20299635.0,5793939.0,,,20299635.0,5793939.0,,
(주)소룩스,290690,2020/12,43008043.0,4445739.0,,,43008043.0,4445739.0,,
(주)소룩스,290690,2021/12,47937138.0,4156650.0,,,47937138.0,4156650.0,,
(주)소룩스,290690,2022/12,43339328.0,-4331338.0,,,43339328.0,-4331338.0,,
(주)소마젠,950200,2019/12,-18893606.0,-22911512.0,,,-18893606.0,-23066854.0,,
(주)소마젠,950200,2020/12,37242363.0,-19901533.0,,,37242363.0,-21585298.0,,
(주)소마젠,950200,2021/12,31265292.0,-6697916.0,,,31265292.0,-7061473.0,,
(주)소마젠,950200,2022/12,35683447.0,-1028268.0,,,35683447.0,-1048269.0,,
(주)소프트센,32680,2012/09,8892359.0,-760727.0,,,8892359.0,-728816.0,,
(주)소프트센,32680,2013/12,15123496.0,870223.0,,,15123496.0,870223.0,,
(주)소프트센,32680,2014/12,32079352.0,3007346.0,32078011.0,3006005.0,32079352.0,3007346.0,32078011.0,3006005.0
(주)소프트센,32680,2015/12,30581717.0,-3178670.0,,,30581717.0,-3178670.0,,
(주)소프트센,32680,2016/12,31762659.0,-882005.0,,,31762659.0,-882005.0,,
(주)소프트센,32680,2017/12,34228420.0,-776797.0,,,34228420.0,-776797.0,,
(주)소프트센,32680,2018/12,36080146.0,-577946.0,,,36080146.0,-577946.0,,
(주)소프트센,32680,2019/12,32890149.0,-3376557.0,,,32890149.0,-3376557.0,,
(주)소프트센,32680,2020/12,35591531.0,-2305372.0,42371414.0,-615539.0,35591531.0,-2305372.0,42371414.0,903158.0
(주)소프트센,32680,2021/12,51627759.0,14067236.0,64278808.0,15030455.0,51627759.0,14067236.0,64278808.0,15798406.0
(주)소프트센,32680,2022/12,63943116.0,10395271.0,78925113.0,10723796.0,63943116.0,10395271.0,78925113.0,11587270.0
(주)손오공,66910,2012/12,28676120.0,-4925992.0,32340867.0,-58481.0,28676120.0,-4925992.0,32340867.0,-58481.0
(주)손오공,66910,2013/12,17702855.0,-10971910.0,22278561.0,-10060951.0,17702855.0,-10971910.0,22278561.0,-10060951.0
(주)손오공,66910,2014/12,17954760.0,-2735111.0,20302934.0,-4966814.0,17954760.0,-2735111.0,20302934.0,-4966814.0
(주)손오공,66910,2015/12,27251463.0,9278925.0,29631418.0,9302729.0,27251463.0,9278925.0,29631418.0,9302729.0
(주)손오공,66910,2016/12,28043323.0,791860.0,31385543.0,1766273.0,28043323.0,791860.0,31385543.0,1766273.0
(주)손오공,66910,2017/12,14929502.0,-13113821.0,19092993.0,-12292550.0,14929502.0,-13113821.0,19092993.0,-12292550.0
(주)손오공,66910,2018/12,16003758.0,1074256.0,20202906.0,1109914.0,16003758.0,1074256.0,20202906.0,1109914.0
(주)손오공,66910,2019/12,20127180.0,-2184927.0,24438495.0,-1917458.0,20127180.0,-2184927.0,24438495.0,-1917458.0
(주)손오공,66910,2020/12,18206530.0,-1920650.0,22503020.0,-1943557.0,18206530.0,-1920650.0,22503020.0,-1975475.0
(주)손오공,66910,2021/12,21422560.0,3216031.0,25871177.0,3376239.0,21422560.0,3216031.0,25871177.0,3376239.0
(주)손오공,66910,2022/12,14330291.0,-7698292.0,18831214.0,-7645985.0,14330291.0,-7698292.0,18831214.0,-7645985.0
(주)솔고바이오메디칼,43100,2012/12,39271543.0,-11091225.0,32459601.0,-8037553.0,39271543.0,-11091225.0,32459601.0,-8858548.0
(주)솔고바이오메디칼,43100,2013/12,29250800.0,-14180222.0,30828996.0,-5015836.0,29250800.0,-14180222.0,30828996.0,-5835822.0
(주)솔고바이오메디칼,43100,2014/12,29306757.0,-122848.0,29389291.0,-2175472.0,29306757.0,-122848.0,29389291.0,-2491867.0
(주)솔고바이오메디칼,43100,2015/12,37780495.0,-6415558.0,37369941.0,-7006446.0,37780495.0,-6415558.0,37369941.0,-6987543.0
(주)솔고바이오메디칼,43100,2016/12,31618583.0,-8998558.0,32563272.0,-7983287.0,31618583.0,-8998558.0,32563272.0,-8010522.0
(주)솔고바이오메디칼,43100,2017/12,44805410.0,-9741790.0,47017011.0,-8528087.0,44805410.0,-9741790.0,47017011.0,-8521580.0
(주)솔고바이오메디칼,43100,2018/12,49940927.0,-15090736.0,51895182.0,-15350492.0,49940927.0,-15090736.0,51895182.0,-15360071.0
(주)솔고바이오메디칼,43100,2019/12,30642711.0,-19352987.0,33170958.0,-18764106.0,30642711.0,-19352987.0,33170958.0,-18787614.0
(주)솔고바이오메디칼,43100,2020/12,32335683.0,1688437.0,34772050.0,1646680.0,32335683.0,1688437.0,34772050.0,1636534.0
(주)솔고바이오메디칼,43100,2021/12,29531780.0,-4830657.0,32600168.0,-4074792.0,29531780.0,-4830657.0,32600168.0,-4179348.0
(주)솔고바이오메디칼,43100,2022/12,23710924.0,-9917596.0,29471294.0,-7383049.0,23710924.0,-9917596.0,29471294.0,-7764745.0
(주)솔본,35610,2012/12,120086448.0,4781217.0,144669842.0,-2537455.0,120086448.0,4781217.0,144669842.0,-6467134.0
(주)솔본,35610,2013/12,120514789.0,1031283.0,152088656.0,3272529.0,120514789.0,1031283.0,152088656.0,7313873.0
(주)솔본,35610,2014/12,122063497.0,5648796.0,155405865.0,5273859.0,122063497.0,5648796.0,155405865.0,4867544.0
(주)솔본,35610,2015/12,123193055.0,1223970.0,164086888.0,1487157.0,123193055.0,1223970.0,164086888.0,3415497.0
(주)솔본,35610,2016/12,130396881.0,697429.0,167650009.0,387206.0,130396881.0,697429.0,167650009.0,3567437.0
(주)솔본,35610,2017/12,127918136.0,-7070798.0,165235118.0,-5642795.0,127918136.0,-7070798.0,165235118.0,-6157927.0
(주)솔본,35610,2018/12,139486703.0,10203026.0,177619057.0,9934545.0,139486703.0,10203026.0,177619057.0,10063844.0
(주)솔본,35610,2019/12,146525885.0,7068986.0,183033541.0,1778805.0,146525885.0,7068986.0,183033541.0,5773648.0
(주)솔본,35610,2020/12,144863017.0,913040.0,185223139.0,1447383.0,144863017.0,913040.0,185223139.0,5140020.0
