회사명,거래소코드,회계년도,[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B200000000]매출원가(*)(IFRS연결)(천원),[U01B201014400]매출총이익(손실)(IFRS연결)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS연결)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS연결)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS연결)(천원),[U01B750000000]법인세비용(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01B200000000]매출원가(*)(IFRS)(천원),[U01B201014400]매출총이익(손실)(IFRS)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS)(천원),[U01B750000000]법인세비용(IFRS)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01220010]매출원가(*)(연결)(천원),[U01221340]매출총이익(손실)(연결)(천원),[U01222170]판매비와관리비(영업비용)(*)(연결)(천원),[U01230000]영업이익(손실)(연결)(천원),[U01290000]법인세비용차감전(계속사업)손익(연결)(천원),[U01290100](계속사업손익)법인세비용(연결)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01220010]매출원가(*)(천원),[U01221340]매출총이익(손실)(천원),[U01222170]판매비와관리비(영업비용)(*)(천원),[U01230000]영업이익(손실)(천원),[U01290000]법인세비용차감전(계속사업)손익(천원),[U01290100](계속사업손익)법인세비용(천원)
(주)디앤씨미디어,263720,2019/12,42139941,0,42139941,7913752,7913752,8187886,1548863,42139941,0,42139941,8089184,8089184,6084223,1548863,42139941,0,42139941,34226190,7913752,8187886,1548863,42139941,0,42139941,34050757,8089184,6084223,1548863
(주)디앤씨미디어,263720,2020/12,57733989,0,57733989,13147012,13147012,13729019,2786701,55063661,0,55063661,12687332,12687332,13239801,2584446,57733989,0,57733989,44586977,13147012,13729019,2786701,55063661,0,55063661,42376329,12687332,13239801,2584446
(주)디앤씨미디어,263720,2021/12,67421822,0,67421822,15145628,15145628,19616252,3610988,25572997,0,25572997,2895508,2895508,5739244,1104205,67421822,0,67421822,52276195,15145628,19616252,3610988,25572997,0,25572997,22677489,2895508,5739244,1104205
(주)디앤씨미디어,263720,2022/12,61214380,0,61214380,5859879,5859879,6953370,803286,21860028,0,21860028,30729,30729,571112,98836,61214380,0,61214380,55354501,5859879,6953370,803286,21860028,0,21860028,21829300,30729,571112,98836
(주)디에스앤엘,141020,2013/12,16492480,13717278,2775202,-5970214,-5970214,-6219994,-1663232,16329351,13578548,2750802,-5880660,-5880660,-6183128,-1663232,16492480,13717278,2775202,8745416,-5970214,-6219994,-1663232,16329351,13578548,2750802,8631463,-5880660,-6183128,-1663232
(주)디에스앤엘,141020,2014/12,12123550,10726838,1396712,-7026564,-7026564,-8637256,-423315,12293434,10779477,1513958,-6179359,-6179359,-7287871,-423315,12123550,10726838,1396712,8423277,-7026564,-8637256,-423315,12293434,10779477,1513958,7693316,-6179359,-7287871,-423315
(주)디에스앤엘,141020,2015/12,53708366,50292931,3415435,-8196670,-8196670,-9646377,3004798,18250289,18451032,-200743,-7888782,-7888782,-9496746,3004798,53708366,50292931,3415435,11612105,-8196670,-9646377,3004798,18250289,18451032,-200743,7688038,-7888782,-9496746,3004798
(주)디에스앤엘,141020,2016/12,50063640,44660249,5403391,-2007260,-2007260,-15209758,-60991,49888011,44499259,5388752,-1313112,-1313112,-15053043,-61391,50063640,44660249,5403391,7410651,-2007260,-15209758,-60991,49888011,44499259,5388752,6701864,-1313112,-15053043,-61391
(주)디에스앤엘,141020,2017/12,46442299,40144644,6297655,1976743,1976743,1609500,-841292,46533423,40127819,6405603,2442186,2442186,1522604,-841292,46442299,40144644,6297655,4320912,1976743,1609500,-841292,46533423,40127819,6405603,3963417,2442186,1522604,-841292
(주)디에스앤엘,141020,2018/12,25153821,20276298,4877523,-7461209,-7461209,-15246663,-2291702,11087403,9792624,1294779,-4351887,-4351887,-15579977,-2291702,25153821,20276298,4877523,12338733,-7461209,-15246663,-2291702,11087403,9792624,1294779,5646666,-4351887,-15579977,-2291702
(주)디에스앤엘,141020,2019/12,38570359,34492044,4078315,-17343940,-17343940,-34274970,0,875623,437935,437688,-7261695,-7261695,-44428132,-710070,38570359,34492044,4078315,21422255,-17343940,-34274970,0,875623,437935,437688,7699382,-7261695,-44428132,-710070
(주)디에스앤엘,141020,2020/12,1511000,0,1511000,-140874,-140874,-3132607,0,0,0,0,-2452583,-2452583,-38866721,-10120,1511000,0,1511000,1651874,-140874,-3132607,0,0,0,0,2452583,-2452583,-38866721,-10120
(주)디에스앤엘,141020,2021/12,,,,,,,,3042844,3010156,32689,-4951047,-4951047,628897,-509,,,,,,,,3042844,3010156,32689,4983735,-4951047,628897,-509
(주)디에스앤엘,141020,2022/12,,,,,,,,39792076,42070227,-2278151,-7153773,-7153773,-12216183,-21392,,,,,,,,39792076,42070227,-2278151,4875622,-7153773,-12216183,-21392
(주)디에스이엔,065150,2012/12,177632560,107757376,69875184,8950724,8950724,5365050,2544231,176715324,107390972,69324351,9614139,9614139,6156014,2544231,177632560,107757376,69875184,60924460,8950724,5365050,2544231,176715324,107390972,69324351,59710212,9614139,6156014,2544231
(주)디에스이엔,065150,2013/12,174593729,104826704,69767025,3161137,3161137,3927768,1002412,170322935,103407307,66915627,4941346,4941346,4661797,1002412,174593729,104826704,69767025,66605888,3161137,3927768,1002412,170322935,103407307,66915627,61974281,4941346,4661797,1002412
(주)디에스이엔,065150,2014/12,143975989,87407830,56568160,1434653,1434653,787265,348433,142888725,86963678,55925047,1753657,1753657,1279962,348433,143975989,87407830,56568160,55133507,1434653,787265,348433,142888725,86963678,55925047,54171390,1753657,1279962,348433
(주)디에스이엔,065150,2015/12,122422450,65723376,56699074,-4839046,-4839046,-3916306,-566739,110334442,61014788,49319654,-7258907,-7258907,-6907989,-1222303,122422450,65723376,56699074,61538119,-4839046,-3916306,-566739,110334442,61014788,49319654,56578562,-7258907,-6907989,-1222303
(주)디에스이엔,065150,2016/12,151260360,76335949,74924411,504545,504545,-2888809,-834661,97057714,51149864,45907849,-8906726,-8906726,-16246548,-3077258,151260360,76335949,74924411,74419866,504545,-2888809,-834661,97057714,51149864,45907849,54814575,-8906726,-16246548,-3077258
(주)디에스이엔,065150,2017/12,145213359,73179526,72033833,-396602,-396602,-8481967,2652689,81521073,43615198,37905875,-10988291,-10988291,-15183849,374568,145213359,73179526,72033833,72430435,-396602,-8481967,2652689,81521073,43615198,37905875,48894165,-10988291,-15183849,374568
(주)디에스이엔,065150,2018/12,119809794,68885097,50924696,-377065,-377065,-16652454,4332845,65652118,35185996,30466122,-4560489,-4560489,14507009,5694299,119809794,68885097,50924696,51301761,-377065,-16652454,4332845,65652118,35185996,30466122,35026611,-4560489,14507009,5694299
(주)디에스이엔,065150,2019/12,109949106,62946090,47003015,-2460682,-2460682,-5231674,-2434125,61840102,31162108,30677994,-191669,-191669,-2139552,-13012,109949106,62946090,47003015,49463697,-2460682,-5231674,-2434125,61840102,31162108,30677994,30869663,-191669,-2139552,-13012
(주)디에스이엔,065150,2020/12,77135679,49428146,27707533,-16255101,-16255101,-23251080,-625636,46747521,25073007,21674514,-7389691,-7389691,-11171520,0,77135679,49428146,27707533,43962634,-16255101,-23251080,-625636,46747521,25073007,21674514,29064205,-7389691,-11171520,0
(주)디에스이엔,065150,2021/12,104305802,84606464,19699338,-894488,-894488,15597754,1339085,84041770,66496126,17545644,2181842,2181842,11110572,1125355,104305802,84606464,19699338,20593826,-894488,15597754,1339085,84041770,66496126,17545644,15363802,2181842,11110572,1125355
(주)디에스이엔,065150,2022/12,150035749,128396635,21639113,-5371300,-5371300,-5583783,0,137390991,121813733,15577258,-7190321,-7190321,-7275818,0,150035749,128396635,21639113,27010414,-5371300,-5583783,0,137390991,121813733,15577258,22767579,-7190321,-7275818,0
(주)디에스케이,109740,2012/12,19550609,18198390,1352219,-744265,-744265,-1074104,-88440,19222311,17850669,1371642,-488354,-488354,-813690,-88440,19550609,18198390,1352219,2096484,-744265,-1074104,-88440,19222311,17850669,1371642,1859996,-488354,-813690,-88440
(주)디에스케이,109740,2013/12,32036754,27437957,4598797,2143919,2143919,2852447,256930,31332384,26975069,4357315,2231886,2231886,2948649,256930,32036754,27437957,4598797,2454878,2143919,2852447,256930,31332384,26975069,4357315,2125429,2231886,2948649,256930
(주)디에스케이,109740,2014/12,35009890,29554492,5455398,2952718,2952718,3099076,565944,34714490,29740229,4974261,2760676,2760676,2908864,565944,35009890,29554492,5455398,2502680,2952718,3099076,565944,34714490,29740229,4974261,2213585,2760676,2908864,565944
(주)디에스케이,109740,2015/12,56461731,43264212,13197519,10491514,10491514,11691790,2289837,55953367,43540176,12413191,9963761,9963761,11162697,2283236,56461731,43264212,13197519,2706005,10491514,11691790,2289837,55953367,43540176,12413191,2449431,9963761,11162697,2283236
(주)디에스케이,109740,2016/12,59535940,42066632,17469307,4646628,4646628,3292619,567045,46508330,35743286,10765045,7121500,7121500,9076607,1888702,59535940,42066632,17469307,12822679,4646628,3292619,567045,46508330,35743286,10765045,3643545,7121500,9076607,1888702
(주)디에스케이,109740,2017/12,103291567,82749814,20541753,13513880,13513880,-32818798,1543048,102528479,82674198,19854281,16426873,16426873,-25853617,-249465,103291567,82749814,20541753,7027873,13513880,-32818798,1543048,102528479,82674198,19854281,3427408,16426873,-25853617,-249465
(주)디에스케이,109740,2018/12,117907273,87455736,30451537,22267608,22267608,20157098,3130371,117447230,87131130,30316099,24765293,24765293,26054663,5923071,117907273,87455736,30451537,8183929,22267608,20157098,3130371,117447230,87131130,30316099,5550806,24765293,26054663,5923071
(주)디에스케이,109740,2019/12,76480134,57170220,19309914,5474893,5474893,6595996,2704098,76019403,57097473,18921930,11899508,11899508,14593656,4497906,76480134,57170220,19309914,13835021,5474893,6595996,2704098,76019403,57097473,18921930,7022422,11899508,14593656,4497906
(주)디에스케이,109740,2020/12,32587321,30107542,2479779,-14093668,-14093668,-17846818,917643,32090737,29830732,2260005,-4594489,-4594489,-5332147,918035,32587321,30107542,2479779,16573447,-14093668,-17846818,917643,32090737,29830732,2260005,6854494,-4594489,-5332147,918035
(주)디에스케이,109740,2021/12,49791112,45948184,3842928,-6460372,-6460372,-4465434,-499155,48992061,40843502,8148559,2871302,2871302,8686754,-499045,49791112,45948184,3842928,10303299,-6460372,-4465434,-499155,48992061,40843502,8148559,5277256,2871302,8686754,-499045
(주)디에스케이,109740,2022/12,48231989,49930436,-1698447,-13124132,-13124132,-9392736,225917,45752685,42087963,3664722,-2511333,-2511333,1075790,224559,48231989,49930436,-1698447,11425685,-13124132,-9392736,225917,45752685,42087963,3664722,6176055,-2511333,1075790,224559
(주)디에이테크놀로지,196490,2014/12,40333039,32577196,7755843,4869325,4869325,3724254,925285,40275056,32593447,7681609,4937332,4937332,3743338,924516,40333039,32577196,7755843,2886518,4869325,3724254,925285,40275056,32593447,7681609,2744277,4937332,3743338,924516
(주)디에이테크놀로지,196490,2015/12,60452386,53539969,6912417,3205730,3205730,3943513,549777,60039421,53546228,6493193,3169082,3169082,3856994,547023,60452386,53539969,6912417,3706686,3205730,3943513,549777,60039421,53546228,6493193,3324110,3169082,3856994,547023
(주)디에이테크놀로지,196490,2016/12,74923371,66466382,8456988,3021043,3021043,4728355,736963,74682634,66637081,8045553,3040085,3040085,4864523,736963,74923371,66466382,8456988,5435945,3021043,4728355,736963,74682634,66637081,8045553,5005467,3040085,4864523,736963
(주)디에이테크놀로지,196490,2017/12,101348011,89718329,11629682,4641627,4641627,1538113,410129,100382714,89700695,10682018,4200287,4200287,1094497,307959,101348011,89718329,11629682,6988055,4641627,1538113,410129,100382714,89700695,10682018,6481731,4200287,1094497,307959
(주)디에이테크놀로지,196490,2018/12,92133286,79451375,12681911,2109559,2109559,-16209141,90368,91110422,79961491,11148931,1325616,1325616,-16984542,-118296,92133286,79451375,12681911,10572353,2109559,-16209141,90368,91110422,79961491,11148931,9823315,1325616,-16984542,-118296
(주)디에이테크놀로지,196490,2019/12,108845736,93939660,14906076,650130,650130,-22492105,-750073,107549535,93407993,14141542,634515,634515,-21989131,-805331,108845736,93939660,14906076,14255946,650130,-22492105,-750073,107549535,93407993,14141542,13507027,634515,-21989131,-805331
(주)디에이테크놀로지,196490,2020/12,56844530,59373358,-2528828,-14188468,-14188468,-26286539,3200044,33373145,37754326,-4381181,-12884799,-12884799,-27064776,3171515,56844530,59373358,-2528828,11659640,-14188468,-26286539,3200044,33373145,37754326,-4381181,8503618,-12884799,-27064776,3171515
(주)디에이테크놀로지,196490,2021/12,45400416,44888025,512390,-12713483,-12713483,-15210089,145058,42867089,43192690,-325601,-11543039,-11543039,-15729503,-678662,45400416,44888025,512390,13225873,-12713483,-15210089,145058,42867089,43192690,-325601,11217437,-11543039,-15729503,-678662
(주)디에이테크놀로지,196490,2022/12,53205793,58282281,-5076488,-17723436,-17723436,-25289425,-336962,50929276,57067792,-6138516,-17070348,-17070348,-24257017,437992,53205793,58282281,-5076488,12646947,-17723436,-25289425,-336962,50929276,57067792,-6138516,10931832,-17070348,-24257017,437992
(주)디엔에이링크,127120,2012/12,,,,,,,,10037535,7292168,2745367,307203,307203,197878,-72067,,,,,,,,10037535,7292168,2745367,2438164,307203,197878,-72067
(주)디엔에이링크,127120,2013/12,,,,,,,,6666124,9942319,-3276195,-6353568,-6346225,-6834638,376261,,,,,,,,6666124,9942319,-3276195,3070031,-6346225,-6834638,376261
(주)디엔에이링크,127120,2014/12,,,,,,,,8732714,9070976,-338262,-4252736,-4252736,-4819036,-360003,,,,,,,,8732714,9070976,-338262,3914474,-4252736,-4819036,-360003
(주)디엔에이링크,127120,2015/12,9419934,11648013,-2228079,-7964600,-7964600,-9103032,-49040,9296431,10635430,-1338999,-6851819,-6851819,-7924714,-50222,9419934,11648013,-2228079,5736520,-7964600,-9103032,-49040,9296431,10635430,-1338999,5512820,-6851819,-7924714,-50222
(주)디엔에이링크,127120,2016/12,11483885,11066648,417238,-6342292,-6342292,-9871573,-60118,10403732,10121336,282396,-5920775,-5920775,-11983511,-61047,11483885,11066648,417238,6759530,-6342292,-9871573,-60118,10403732,10121336,282396,6203172,-5920775,-11983511,-61047
(주)디엔에이링크,127120,2017/12,14480118,8242125,6237993,944076,944076,338529,905,14179692,7867822,6311870,1463912,1463912,1361306,0,14480118,8242125,6237993,5293917,944076,338529,905,14179692,7867822,6311870,4847958,1463912,1361306,0
(주)디엔에이링크,127120,2018/12,14876023,10999879,3876144,-2911754,-2911754,-3753038,0,12094514,8858156,3236358,-2780530,-2780530,-3751618,0,14876023,10999879,3876144,6787898,-2911754,-3753038,0,12094514,8858156,3236358,6016888,-2780530,-3751618,0
(주)디엔에이링크,127120,2019/12,15572845,12619029,2953815,-5845160,-5845160,-13137283,-19079,13471617,11261979,2209637,-4875786,-4875786,-13745362,0,15572845,12619029,2953815,8798976,-5845160,-13137283,-19079,13471617,11261979,2209637,7085423,-4875786,-13745362,0
(주)디엔에이링크,127120,2020/12,15285686,12957166,2328520,-8058790,-8058790,-13772653,0,13812934,12020256,1792678,-6300925,-6300925,-13890890,0,15285686,12957166,2328520,10387310,-8058790,-13772653,0,13812934,12020256,1792678,8093604,-6300925,-13890890,0
(주)디엔에이링크,127120,2021/12,22991547,16690541,6301005,-5152362,-5152362,-6191214,0,20154002,14930824,5223179,-3344234,-3344234,-6042033,0,22991547,16690541,6301005,11453368,-5152362,-6191214,0,20154002,14930824,5223179,8567413,-3344234,-6042033,0
(주)디엔에이링크,127120,2022/12,16981078,13820508,3160570,-5147248,-5147248,-8076721,990,13075613,11106810,1968803,-4422532,-4422532,-6099932,0,16981078,13820508,3160570,8307818,-5147248,-8076721,990,13075613,11106810,1968803,6391335,-4422532,-6099932,0
(주)디엔에프,092070,2012/12,,,,,,,,27174584,17322941,9851643,1005645,1005645,-598157,-1067135,,,,,,,,27174584,17322941,9851643,8845998,1005645,-598157,-1067135
(주)디엔에프,092070,2013/12,,,,,,,,20605828,19717708,888120,-8842800,-8842800,-12272555,1173495,,,,,,,,20605828,19717708,888120,9730920,-8842800,-12272555,1173495
(주)디엔에프,092070,2014/12,,,,,,,,61629776,35293067,26336709,14996934,14996934,12817058,2652295,,,,,,,,61629776,35293067,26336709,11339775,14996934,12817058,2652295
(주)디엔에프,092070,2015/12,,,,,,,,71488720,39773487,31715233,19550854,19550854,21870981,4595754,,,,,,,,71488720,39773487,31715233,12164379,19550854,21870981,4595754
(주)디엔에프,092070,2016/12,,,,,,,,58221631,33582656,24638974,12088624,12088624,11578319,1142301,,,,,,,,58221631,33582656,24638974,12550351,12088624,11578319,1142301
(주)디엔에프,092070,2017/12,,,,,,,,74380663,45484050,28896613,15092377,15092377,16320517,3088890,,,,,,,,74380663,45484050,28896613,13804237,15092377,16320517,3088890
(주)디엔에프,092070,2018/12,,,,,,,,74242592,44261153,29981439,14783161,14783161,15110980,994671,,,,,,,,74242592,44261153,29981439,15198278,14783161,15110980,994671
(주)디엔에프,092070,2019/12,,,,,,,,58814557,38056331,20758226,5245037,5245037,2281605,50438,,,,,,,,58814557,38056331,20758226,15513190,5245037,2281605,50438
(주)디엔에프,092070,2020/12,95098206,64180025,30918182,11811312,11811312,17897928,3478760,83155225,53557125,29598100,12924686,12924686,19339870,3518560,95098206,64180025,30918182,19106869,11811312,17897928,3478760,83155225,53557125,29598100,16673414,12924686,19339870,3518560
(주)디엔에프,092070,2021/12,127056107,92984175,34071932,11138530,11138530,12660635,885324,87022155,58425663,28596492,11129083,11129083,11697164,960307,127056107,92984175,34071932,22933402,11138530,12660635,885324,87022155,58425663,28596492,17467409,11129083,11697164,960307
(주)디엔에프,092070,2022/12,135178647,96940019,38238628,16305690,16305690,8396188,2596521,96891781,64256437,32635344,16502649,16502649,13195524,2671503,135178647,96940019,38238628,21932938,16305690,8396188,2596521,96891781,64256437,32635344,16132695,16502649,13195524,2671503
(주)디오,039840,2012/12,47870234,17979128,29891106,6659713,6659713,-5990304,-1881374,42657352,16505319,26152033,4278691,4278691,-8468144,-1882276,47870234,17979128,29891106,23231394,6659713,-5990304,-1881374,42657352,16505319,26152033,21873341,4278691,-8468144,-1882276
(주)디오,039840,2013/12,62794873,32064626,30730247,-2468294,-2468294,-10021393,-1630193,58162567,31246573,26915994,-238596,-238596,-7915908,-1631069,62794873,32064626,30730247,33198541,-2468294,-10021393,-1630193,58162567,31246573,26915994,27154591,-238596,-7915908,-1631069
(주)디오,039840,2014/12,61576256,28710558,32865698,3377453,3377453,-3980702,-274827,58295434,30346796,27948638,6582684,6582684,-1365529,-283918,61576256,28710558,32865698,29488245,3377453,-3980702,-274827,58295434,30346796,27948638,21365954,6582684,-1365529,-283918
(주)디오,039840,2015/12,71939173,30746122,41193051,20098404,20098404,13038477,3975956,60492899,28737418,31755482,14574303,14574303,8959430,3667056,71939173,30746122,41193051,21094647,20098404,13038477,3975956,60492899,28737418,31755482,17181179,14574303,8959430,3667056
(주)디오,039840,2016/12,88019748,29723902,58295846,26599311,26599311,25560959,4631659,76571181,26702120,49869061,23908385,23908385,24306664,4276801,88019748,29723902,58295846,31696535,26599311,25560959,4631659,76571181,26702120,49869061,25960676,23908385,24306664,4276801
(주)디오,039840,2017/12,94538598,29680470,64858129,23761743,23761743,15180793,4104225,78075286,24708990,53366296,26084178,26084178,17765624,2755549,94538598,29680470,64858129,41096386,23761743,15180793,4104225,78075286,24708990,53366296,27282118,26084178,17765624,2755549
