회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원)
(주)세운메디칼,100700,2019/12,12934338,-6052974,-2171755
(주)세운메디칼,100700,2020/12,17974162,-1577663,-2316605
(주)세운메디칼,100700,2021/12,18056566,-7953161,-2409215
(주)세운메디칼,100700,2022/12,8512541,-19707815,-991935
(주)세원정공,021820,2012/06,18002167,-10455280,-889745
(주)세원정공,021820,2013/06,25033495,-14460021,-13999792
(주)세원정공,021820,2014/06,9681003,-9791538,-1060000
(주)세원정공,021820,2015/06,33379236,-26522601,-1001045
(주)세원정공,021820,2016/06,9905605,-9726818,-987947
(주)세원정공,021820,2017/06,9692468,-8024640,-1013000
(주)세원정공,021820,2018/06,16766050,-6442434,-1037000
(주)세원정공,021820,2019/06,13504705,-26283094,-950000
(주)세원정공,021820,2020/06,7895176,-10131999,-389350
(주)세원정공,021820,2021/06,16822659,-11504443,-249999
(주)세원정공,021820,2022/06,22360849,-19266711,-316999
(주)세원정공,021820,2023/06,11866785,-14673818,-361999
(주)세종메디칼,258830,2018/12,2511116,-19225530,17805826
(주)세종메디칼,258830,2019/12,4877453,-6305240,-714040
(주)세종메디칼,258830,2020/12,1412462,-315023,-1300690
(주)세종메디칼,258830,2021/12,1045685,-29229708,47694541
(주)세종메디칼,258830,2022/12,-428778,-43818626,23877075
(주)세진티에스,067770,2012/12,6361015,-3992043,-414134
(주)세진티에스,067770,2013/12,1230546,1403277,-2479000
(주)세진티에스,067770,2014/12,2970657,-3378542,0
(주)세진티에스,067770,2015/12,-124122,-720028,21087
(주)세진티에스,067770,2016/12,970609,-678448,20000
(주)세진티에스,067770,2017/12,-418184,13429,-10146
(주)세진티에스,067770,2018/12,924456,2304077,-3819092
(주)세진티에스,067770,2019/12,-64395,1676951,-30559
(주)세진티에스,067770,2020/12,3402037,-977931,-31984
(주)세진티에스,067770,2021/12,3427772,-1502089,-45205
(주)세진티에스,067770,2022/12,1768258,-8067563,-45450
(주)세토피아,222810,2015/12,,,
(주)세토피아,222810,2016/12,-966192,685093,582157
(주)세토피아,222810,2017/12,-1088297,1360890,-1683286
(주)세토피아,222810,2018/12,-3711341,-28591222,42800984
(주)세토피아,222810,2019/12,1850497,-28606955,16723290
(주)세토피아,222810,2020/12,-6018871,-15856834,37101055
(주)세토피아,222810,2021/12,1559657,-28507311,25764352
(주)세토피아,222810,2022/12,-3425994,-16028720,10453664
(주)세화피앤씨,252500,2016/12,,,
(주)세화피앤씨,252500,2017/12,912808,11712608,-9351828
(주)세화피앤씨,252500,2018/12,-2846544,-1161385,1245489
(주)세화피앤씨,252500,2019/12,2546777,-98115,-1736785
(주)세화피앤씨,252500,2020/12,8121803,-887904,-234688
(주)세화피앤씨,252500,2021/12,6355240,-14520106,1778091
(주)세화피앤씨,252500,2022/12,1987516,-3088134,-622296
(주)센코,347000,2020/12,-213792,-15621490,17241265
(주)센코,347000,2021/12,290137,-5179928,25816744
(주)센코,347000,2022/12,3034379,-8999038,-170803
(주)셀레믹스,331920,2020/12,-4552791,-21743719,28052614
(주)셀레믹스,331920,2021/12,-3200587,1438624,-109013
(주)셀레믹스,331920,2022/12,-4149534,893686,-475717
(주)셀루메드,049180,2012/12,1677155,-4920361,6067468
(주)셀루메드,049180,2013/12,-8832,-8512042,7590395
(주)셀루메드,049180,2014/12,-5803215,-3836802,8495967
(주)셀루메드,049180,2015/12,-4313500,-14105061,21720494
(주)셀루메드,049180,2016/12,-3743587,-4010852,7637327
(주)셀루메드,049180,2017/12,-3667071,-5046562,5886139
(주)셀루메드,049180,2018/12,-929952,-2195930,9208843
(주)셀루메드,049180,2019/12,481118,-29236296,25027734
(주)셀루메드,049180,2020/12,-4860334,1376006,2243603
(주)셀루메드,049180,2021/12,-1396362,-20120608,23817231
(주)셀루메드,049180,2022/12,-1171425,-2511088,1533872
(주)셀리드,299660,2017/12,,,
(주)셀리드,299660,2019/12,-1920789,-37103286,39815369
(주)셀리드,299660,2020/12,-3763089,5170008,386954
(주)셀리드,299660,2021/12,-8206257,-10144027,20085087
(주)셀리드,299660,2022/12,-12216037,14001708,1263457
(주)셀리버리,268600,2018/12,-2639290,-33937761,34089667
(주)셀리버리,268600,2019/12,-11580583,8866796,2975879
(주)셀리버리,268600,2020/12,-16096636,-1904545,45441605
(주)셀리버리,268600,2021/12,-22059952,-23223579,73398518
(주)셀리버리,268600,2022/12,-25834886,-7986325,-9676346
(주)셀바스에이아이,108860,2012/12,5084155,-14772776,12850724
(주)셀바스에이아이,108860,2013/12,8902534,-20658449,12393900
(주)셀바스에이아이,108860,2014/12,53112,-5488533,4994193
(주)셀바스에이아이,108860,2015/12,-3323636,978008,36264
(주)셀바스에이아이,108860,2016/12,-3246758,-16402850,19158000
(주)셀바스에이아이,108860,2017/12,5224649,4033542,-2980000
(주)셀바스에이아이,108860,2018/12,-1895669,-217895,-1700000
(주)셀바스에이아이,108860,2019/12,601369,1902224,-503877
(주)셀바스에이아이,108860,2020/12,-3732455,2232073,-1883754
(주)셀바스에이아이,108860,2021/12,3063524,-872534,-73411
(주)셀바스에이아이,108860,2022/12,5033669,2949740,1599285
(주)셀바스헬스케어,208370,2014/12,,,
(주)셀바스헬스케어,208370,2015/12,,,
(주)셀바스헬스케어,208370,2016/12,-6180032,6395223,-5430073
(주)셀바스헬스케어,208370,2017/12,-3729081,-7590520,10659903
(주)셀바스헬스케어,208370,2018/12,-6772662,-688081,5688135
(주)셀바스헬스케어,208370,2019/12,3855514,926497,6810338
(주)셀바스헬스케어,208370,2020/12,3785018,-4800874,-2693311
(주)셀바스헬스케어,208370,2021/12,2482807,-1657923,-1259616
(주)셀바스헬스케어,208370,2022/12,-41121,2226567,-7689481
(주)셀피글로벌,068940,2012/12,3974081,-1641783,-1413079
(주)셀피글로벌,068940,2013/12,1626154,-4944501,670600
(주)셀피글로벌,068940,2014/12,-931861,-1060819,-36664
(주)셀피글로벌,068940,2015/12,-2852389,-106107,336101
(주)셀피글로벌,068940,2016/12,1958692,3536183,2218314
(주)셀피글로벌,068940,2017/12,-2245194,-3751766,-1278029
(주)셀피글로벌,068940,2018/12,114818,281049,179118
(주)셀피글로벌,068940,2019/12,528752,-8823504,7646435
(주)셀피글로벌,068940,2020/12,-185608,4598514,-624395
(주)셀피글로벌,068940,2021/12,-1215903,-828963,5700754
(주)셀피글로벌,068940,2022/12,1377514,-7908041,-469025
(주)소룩스,290690,2020/12,-2352274,-3966688,17976030
(주)소룩스,290690,2021/12,-6341041,-8384097,368254
(주)소룩스,290690,2022/12,15676408,-9533412,-4016374
(주)소마젠,950200,2020/12,-4571755,-1817679,33036880
(주)소마젠,950200,2021/12,-5145077,-2495454,-2238678
(주)소마젠,950200,2022/12,-288735,-2954683,-2793958
(주)소프트센,032680,2012/09,-1123791,-61717,-958187
(주)소프트센,032680,2013/12,-1980862,-1427549,4796143
(주)소프트센,032680,2014/12,84356,5927012,7146435
(주)소프트센,032680,2015/12,-4206633,-1672944,-2032746
(주)소프트센,032680,2016/12,-11490341,-3351186,12535616
(주)소프트센,032680,2017/12,14444610,-5592016,7377869
(주)소프트센,032680,2018/12,-17241536,-8353804,8241423
(주)소프트센,032680,2019/12,36749729,21804876,-21613398
(주)소프트센,032680,2020/12,-11325098,-30104767,10642696
(주)소프트센,032680,2021/12,13457970,-30017168,16124989
(주)소프트센,032680,2022/12,-584411,-9175036,5270502
(주)손오공,066910,2012/12,7856817,-2124843,-10257219
(주)손오공,066910,2013/12,-464055,12928172,-13215524
(주)손오공,066910,2014/12,-3762522,-367217,4059152
(주)손오공,066910,2015/12,10159091,-635156,-5149514
(주)손오공,066910,2016/12,-1328578,-1240079,436689
(주)손오공,066910,2017/12,-1749861,549709,-1722135
(주)손오공,066910,2018/12,604049,-207323,-302739
(주)손오공,066910,2019/12,-2860853,-3721510,6938590
(주)손오공,066910,2020/12,-1325409,967871,-95665
(주)손오공,066910,2021/12,-5496844,1455479,6094827
(주)손오공,066910,2022/12,297259,-1106603,1616120
(주)솔고바이오메디칼,043100,2012/12,-398096,-3751743,3364602
(주)솔고바이오메디칼,043100,2013/12,597625,-1741944,2085500
(주)솔고바이오메디칼,043100,2014/12,2315824,213835,-3459015
(주)솔고바이오메디칼,043100,2015/12,-4427892,593153,5324245
(주)솔고바이오메디칼,043100,2016/12,-5175888,-597102,3179098
(주)솔고바이오메디칼,043100,2017/12,-7637323,-13315771,23091314
(주)솔고바이오메디칼,043100,2018/12,-5670993,-14050519,23736479
(주)솔고바이오메디칼,043100,2019/12,-7002564,1571764,-17397
(주)솔고바이오메디칼,043100,2020/12,-3422007,3264854,-130815
(주)솔고바이오메디칼,043100,2021/12,-4187283,3914699,2384181
(주)솔고바이오메디칼,043100,2022/12,-2643839,-1194072,1879165
(주)솔본,035610,2012/12,-528111,246179,0
(주)솔본,035610,2013/12,-524768,15557107,0
(주)솔본,035610,2014/12,1581890,566409,0
(주)솔본,035610,2015/12,-345314,-14341305,0
(주)솔본,035610,2016/12,1155884,-2442046,0
(주)솔본,035610,2017/12,-9506,-1766258,0
(주)솔본,035610,2018/12,96803,-1879823,0
(주)솔본,035610,2019/12,-537793,1223508,0
(주)솔본,035610,2020/12,1789569,-4539702,0
(주)솔본,035610,2021/12,1068864,-1135972,0
(주)솔본,035610,2022/12,500593,-1659199,0
(주)솔트룩스,304100,2020/12,3370307,-15323920,18057467
(주)솔트룩스,304100,2021/12,-1417355,-22061774,19558372
(주)솔트룩스,304100,2022/12,-3446179,114385,-523255
(주)수산아이앤티,050960,2016/12,6456573,-26600995,19212554
(주)수산아이앤티,050960,2017/12,4391640,-4273061,-838014
(주)수산아이앤티,050960,2018/12,5175430,-4923725,-856443
(주)수산아이앤티,050960,2019/12,5431947,-3996974,-533989
(주)수산아이앤티,050960,2020/12,4730838,-2800952,-553118
(주)수산아이앤티,050960,2021/12,3532340,-417456,-884822
(주)수산아이앤티,050960,2022/12,5852700,-7386662,-882652
(주)수성샐바시온,084180,2012/12,3127318,399026,-3596643
(주)수성샐바시온,084180,2013/12,5523484,-149793,-3722040
(주)수성샐바시온,084180,2014/12,-1493585,-107485,799037
(주)수성샐바시온,084180,2015/12,5474202,3013059,-6211410
(주)수성샐바시온,084180,2016/12,4939387,810641,-5040774
(주)수성샐바시온,084180,2017/12,-7929677,-25372453,30752523
(주)수성샐바시온,084180,2018/12,-2181446,3528308,-2693635
(주)수성샐바시온,084180,2019/12,-2673105,292433,2734701
(주)수성샐바시온,084180,2020/12,2057759,-3218259,4944345
(주)수성샐바시온,084180,2021/12,-3580231,-26981569,28132200
(주)수성샐바시온,084180,2022/12,-5815179,3275356,14031312
(주)수젠텍,253840,2019/12,-3907823,-21387673,26720056
(주)수젠텍,253840,2020/12,14804899,-1202729,683289
(주)수젠텍,253840,2021/12,38947622,-25827131,35960533
(주)수젠텍,253840,2022/12,30923297,-42467664,-2155369
(주)슈프리마,236200,2016/12,13334833,4669548,0
(주)슈프리마,236200,2017/12,12985545,-11631414,0
(주)슈프리마,236200,2018/12,14856648,-34132867,0
(주)슈프리마,236200,2019/12,26913925,-25749239,1607317
(주)슈프리마,236200,2020/12,14809482,2116063,-172924
(주)슈프리마,236200,2021/12,16975518,-13244623,-2800842
(주)슈프리마,236200,2022/12,19141857,-18560984,-2476134
(주)슈프리마에이치큐,094840,2012/12,20448393,-19513314,-707457
(주)슈프리마에이치큐,094840,2013/12,12307445,-9068154,-144720
(주)슈프리마에이치큐,094840,2014/12,25934185,-12634746,-244640
(주)슈프리마에이치큐,094840,2015/12,19473227,-11682902,-21162052
(주)슈프리마에이치큐,094840,2016/12,4567696,-3142084,-838676
(주)슈프리마에이치큐,094840,2017/12,3039270,-7215624,0
(주)슈프리마에이치큐,094840,2018/12,4768205,-9582600,372396
(주)슈프리마에이치큐,094840,2019/12,2630066,-1077264,-2139728
(주)슈프리마에이치큐,094840,2020/12,3932472,1281677,-433065
(주)슈프리마에이치큐,094840,2021/12,4276727,-5636716,-27600
(주)슈프리마에이치큐,094840,2022/12,3836633,-3345985,-27600
(주)스마트솔루션즈,136510,2012/12,364202,-1936553,-437491
(주)스마트솔루션즈,136510,2013/12,763865,-3776210,522606
(주)스마트솔루션즈,136510,2014/12,1736953,822632,-1510596
(주)스마트솔루션즈,136510,2015/12,3071360,3698647,-1653155
(주)스마트솔루션즈,136510,2016/12,-1223361,-6235490,4511006
(주)스마트솔루션즈,136510,2017/12,2080238,-4786880,8554993
(주)스마트솔루션즈,136510,2018/12,-1790569,853268,1717384
(주)스마트솔루션즈,136510,2019/12,-8352375,-805399,5018146
(주)스마트솔루션즈,136510,2020/12,-4066700,-405377,1830697
(주)스마트솔루션즈,136510,2021/12,-7153833,-61783691,97927014
(주)스마트솔루션즈,136510,2022/12,-1254335,-24752169,-5756135
(주)스카이문스테크놀로지,033790,2012/12,-425040,-4031531,0
(주)스카이문스테크놀로지,033790,2013/12,9064,5032096,0
(주)스카이문스테크놀로지,033790,2014/12,155618,-7275074,3000000
(주)스카이문스테크놀로지,033790,2015/12,4624338,-6246618,235445
(주)스카이문스테크놀로지,033790,2016/12,-1129632,78422,0
(주)스카이문스테크놀로지,033790,2017/12,-4593538,-10282237,39576613
(주)스카이문스테크놀로지,033790,2018/12,-1393092,-5172632,-2005716
(주)스카이문스테크놀로지,033790,2019/12,-7918681,17546903,-16808320
(주)스카이문스테크놀로지,033790,2020/12,-340007,-3137594,-1575388
(주)스카이문스테크놀로지,033790,2021/12,-302357,5001462,-79494
(주)스카이문스테크놀로지,033790,2022/12,1589813,-46050,-1355185
(주)스코넥엔터테인먼트,276040,2022/12,-4259758,-18684476,28790687
(주)스킨앤스킨,159910,2012/12,7841517,-14729687,16953095
(주)스킨앤스킨,159910,2013/12,-365997,-10465832,-710040
(주)스킨앤스킨,159910,2014/12,-3165371,-3828288,7231250
(주)스킨앤스킨,159910,2015/12,-9624506,-10588913,25147444
(주)스킨앤스킨,159910,2016/12,662278,-3547981,4331842
(주)스킨앤스킨,159910,2017/12,-3685949,-2259730,3783348
(주)스킨앤스킨,159910,2018/12,-3856783,-2398744,18713615
(주)스킨앤스킨,159910,2019/12,-5999896,4628150,2691153
(주)스킨앤스킨,159910,2020/12,-16338330,7248130,-4919236
(주)스킨앤스킨,159910,2021/12,-1196732,2281590,20635839
(주)스킨앤스킨,159910,2022/12,-5339904,-8478715,-460106
(주)스타플렉스,115570,2012/12,12111510,-4125447,-4172638
(주)스타플렉스,115570,2013/12,7728807,-26343787,14270401
(주)스타플렉스,115570,2014/12,2321429,-1779481,-2151798
(주)스타플렉스,115570,2015/12,10987176,-1284718,-9438607
(주)스타플렉스,115570,2016/12,7927443,-2894683,-3704735
(주)스타플렉스,115570,2017/12,-992004,-7235425,8658938
(주)스타플렉스,115570,2018/12,2029307,2595911,-5452073
(주)스타플렉스,115570,2019/12,1514834,-5564466,4389075
(주)스타플렉스,115570,2020/12,-670155,627896,-1791575
(주)스타플렉스,115570,2021/12,-3542656,24034876,-19553017
(주)스타플렉스,115570,2022/12,14882165,-6326977,-4424948
(주)스튜디오산타클로스엔터테인먼트,204630,2014/12,,,
(주)스튜디오산타클로스엔터테인먼트,204630,2015/12,-2959346,4313812,-17329
(주)스튜디오산타클로스엔터테인먼트,204630,2016/12,-1978700,-15856117,31074225
(주)스튜디오산타클로스엔터테인먼트,204630,2017/12,-6220342,-1779872,0
(주)스튜디오산타클로스엔터테인먼트,204630,2018/12,925228,-4459637,0
(주)스튜디오산타클로스엔터테인먼트,204630,2019/12,3434361,3569407,-51316
(주)스튜디오산타클로스엔터테인먼트,204630,2020/12,-5207854,-6238469,8229945
(주)스튜디오산타클로스엔터테인먼트,204630,2021/12,2055174,-38848747,45575282
(주)스튜디오산타클로스엔터테인먼트,204630,2022/12,10123430,-24367780,2565718
(주)스페코,013810,2012/12,3680681,-2173249,-1512174
(주)스페코,013810,2013/12,-1706432,-2209592,6584671
(주)스페코,013810,2014/12,1302083,-2164118,1241744
(주)스페코,013810,2015/12,5764724,-1435089,-529774
(주)스페코,013810,2016/12,10629779,-5160068,-11762026
(주)스페코,013810,2017/12,1469652,-839552,2429712
(주)스페코,013810,2018/12,3527301,2465181,-9064785
(주)스페코,013810,2019/12,8588431,1151733,-4871803
(주)스페코,013810,2020/12,-240833,1143375,-342799
(주)스페코,013810,2021/12,-3415515,2854393,-1208147
(주)스페코,013810,2022/12,4775876,-3644996,-1296991
(주)스피어파워,203690,2014/12,,,
(주)스피어파워,203690,2015/12,5800624,-4925323,-254305
(주)스피어파워,203690,2016/12,6253254,-8839057,0
(주)스피어파워,203690,2017/12,-3173714,8777897,-3306784
(주)스피어파워,203690,2018/12,-2236278,185330,274615
(주)스피어파워,203690,2019/12,-268957,1406211,471497
(주)스피어파워,203690,2020/12,-2559536,-21163202,25520926
(주)스피어파워,203690,2021/12,3460312,-13519731,2394874
(주)스피어파워,203690,2022/12,-4033196,-174667,6479802
(주)시공테크,020710,2012/12,-16841803,8392026,-236366
(주)시공테크,020710,2013/12,8559555,-13869478,278333
(주)시공테크,020710,2014/12,1392630,1647494,0
(주)시공테크,020710,2015/12,3409070,-5972694,-792934
(주)시공테크,020710,2016/12,-701696,7058801,0
(주)시공테크,020710,2017/12,19424160,-14549185,-250277
(주)시공테크,020710,2018/12,-12475740,5642528,-2351602
(주)시공테크,020710,2019/12,16161434,-7005301,-427820
(주)시공테크,020710,2020/12,11225500,-15938158,-1666605
(주)시공테크,020710,2021/12,-3184314,5897743,-1572272
(주)시공테크,020710,2022/12,-956744,-248444,-4420702
(주)시너지이노베이션,048870,2012/12,3470175,-5958079,7341557
(주)시너지이노베이션,048870,2013/12,2241331,-7518961,-807580
(주)시너지이노베이션,048870,2014/12,430220,-8465142,5223826
(주)시너지이노베이션,048870,2015/12,-4263826,22974307,-12800085
(주)시너지이노베이션,048870,2016/12,-1563031,-37992500,35164810
(주)시너지이노베이션,048870,2017/12,-1146280,-48954191,49894074
