회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS),감사의견코드(IFRS)(백만원)
(주)젬백스&카엘,082270,2021/12,-5.48,-2059,UQ
(주)젬백스&카엘,082270,2022/12,-6.9,-2081,UQ
(주)젬백스링크,064800,2012/12,-18.98,1029,UQ
(주)젬백스링크,064800,2013/12,6.32,5641,UQ
(주)젬백스링크,064800,2014/12,75.22,2297,UQ
(주)젬백스링크,064800,2015/12,-15.97,112,UQ
(주)젬백스링크,064800,2016/12,-1.21,-863,UQ
(주)젬백스링크,064800,2017/12,0.39,-4267,UQ
(주)젬백스링크,064800,2018/12,0.43,-7006,UQ
(주)젬백스링크,064800,2019/12,2.45,-2628,UQ
(주)젬백스링크,064800,2020/12,2.96,-7131,UQ
(주)젬백스링크,064800,2021/12,7.46,23170,UQ
(주)젬백스링크,064800,2022/12,0.74,4374,UQ
(주)좋은사람들,033340,2012/12,4.36,22,UQ
(주)좋은사람들,033340,2013/12,2.39,2656,UQ
(주)좋은사람들,033340,2014/12,4.41,8445,UQ
(주)좋은사람들,033340,2015/12,0.69,6557,UQ
(주)좋은사람들,033340,2016/12,-17.53,9621,UQ
(주)좋은사람들,033340,2017/12,-18.27,3574,UQ
(주)좋은사람들,033340,2018/12,9.78,-1846,UQ
(주)좋은사람들,033340,2019/12,-15.33,-11786,UQ
(주)좋은사람들,033340,2020/12,-34.32,-5011,UQ
(주)좋은사람들,033340,2021/12,-13.3,-2343,DS
(주)좋은사람들,033340,2022/12,-3.42,-4284,UQ
(주)주연테크,044380,2012/12,999999999,256,UQ
(주)주연테크,044380,2013/12,999999999,-1924,UQ
(주)주연테크,044380,2014/12,999999999,-4063,UQ
(주)주연테크,044380,2015/12,-1112.08,1078,UQ
(주)주연테크,044380,2016/12,2.8,-2774,UQ
(주)주연테크,044380,2017/12,-13.54,-5517,UQ
(주)주연테크,044380,2018/12,-4.72,-6555,UQ
(주)주연테크,044380,2019/12,-16.65,-163,UQ
(주)주연테크,044380,2020/12,2.15,3719,UQ
(주)주연테크,044380,2021/12,-0.81,-14675,UQ
(주)주연테크,044380,2022/12,-20.98,3694,UQ
(주)중앙백신연구소,072020,2012/12,133.58,5159,UQ
(주)중앙백신연구소,072020,2013/12,58.14,3938,UQ
(주)중앙백신연구소,072020,2014/12,27.88,6670,UQ
(주)중앙백신연구소,072020,2015/12,999999999,9930,UQ
(주)중앙백신연구소,072020,2016/12,128,7710,UQ
(주)중앙백신연구소,072020,2017/12,90.85,7562,UQ
(주)중앙백신연구소,072020,2018/12,17.4,5709,UQ
(주)중앙백신연구소,072020,2019/12,20.73,8299,UQ
(주)중앙백신연구소,072020,2020/12,42.86,8316,UQ
(주)중앙백신연구소,072020,2021/12,41.86,11557,UQ
(주)중앙백신연구소,072020,2022/12,18.14,7131,UQ
(주)중앙에너비스,000440,2012/09,7.14,1978,UQ
(주)중앙에너비스,000440,2013/09,6.98,2215,UQ
(주)중앙에너비스,000440,2014/09,4.64,2407,UQ
(주)중앙에너비스,000440,2015/12,2.75,2700,UQ
(주)중앙에너비스,000440,2016/12,3.31,1325,UQ
(주)중앙에너비스,000440,2017/12,1.86,1839,UQ
(주)중앙에너비스,000440,2018/12,4.41,2102,UQ
(주)중앙에너비스,000440,2019/12,1.53,972,UQ
(주)중앙에너비스,000440,2020/12,0.68,2485,UQ
(주)중앙에너비스,000440,2021/12,0.4,-4385,UQ
(주)중앙에너비스,000440,2022/12,1.38,2296,UQ
(주)중앙첨단소재,051980,2012/12,3.17,-3997,UQ
(주)중앙첨단소재,051980,2013/12,-10.71,3961,UQ
(주)중앙첨단소재,051980,2014/12,-16.85,8623,UQ
(주)중앙첨단소재,051980,2015/12,-17.04,-5451,UQ
(주)중앙첨단소재,051980,2016/12,-2.19,-756,UQ
(주)중앙첨단소재,051980,2017/12,0.92,172,UQ
(주)중앙첨단소재,051980,2018/12,-5.99,1017,UQ
(주)중앙첨단소재,051980,2019/12,-17.21,-3442,UQ
(주)중앙첨단소재,051980,2020/12,-7.53,-2990,UQ
(주)중앙첨단소재,051980,2021/12,-1.64,-3663,UQ
(주)중앙첨단소재,051980,2022/12,-5.07,-10786,UQ
(주)지노믹트리,228760,2019/12,999999999,-7893,UQ
(주)지노믹트리,228760,2020/12,999999999,-8571,UQ
(주)지노믹트리,228760,2021/12,-3.46,-5253,UQ
(주)지노믹트리,228760,2022/12,-2.71,-9357,UQ
(주)지놈앤컴퍼니,314130,2020/12,-18.39,-15318,UQ
(주)지놈앤컴퍼니,314130,2021/12,-572.5,-23508,UQ
(주)지놈앤컴퍼니,314130,2022/12,-555.52,-36367,UQ
(주)지니틱스,303030,2018/12,,,UQ
(주)지니틱스,303030,2019/12,39.7,5706,UQ
(주)지니틱스,303030,2020/12,16.06,2370,UQ
(주)지니틱스,303030,2021/12,22.79,2338,UQ
(주)지니틱스,303030,2022/12,-54.2,-7781,UQ
(주)지란지교시큐리티,208350,2014/12,,,UQ
(주)지란지교시큐리티,208350,2015/12,,,UQ
(주)지란지교시큐리티,208350,2016/12,137.83,382,UQ
(주)지란지교시큐리티,208350,2017/12,8.82,3223,UQ
(주)지란지교시큐리티,208350,2018/12,15.52,3056,UQ
(주)지란지교시큐리티,208350,2019/12,22.56,4244,UQ
(주)지란지교시큐리티,208350,2020/12,5.7,1004,UQ
(주)지란지교시큐리티,208350,2021/12,5.24,3471,UQ
(주)지란지교시큐리티,208350,2022/12,11.56,1215,UQ
(주)지아이텍,382480,2021/12,20.01,2770,UQ
(주)지아이텍,382480,2022/12,808.55,4645,UQ
(주)지앤비에스에코,382800,2021/12,50.79,8669,UQ
(주)지앤비에스에코,382800,2022/12,123.26,3571,UQ
(주)지엔씨에너지,119850,2013/12,7.09,8250,UQ
(주)지엔씨에너지,119850,2014/12,18.93,-3417,UQ
(주)지엔씨에너지,119850,2015/12,23.21,3116,UQ
(주)지엔씨에너지,119850,2016/12,38.48,5622,UQ
(주)지엔씨에너지,119850,2017/12,23.41,12285,UQ
(주)지엔씨에너지,119850,2018/12,10.35,8923,UQ
(주)지엔씨에너지,119850,2019/12,11.89,5070,UQ
(주)지엔씨에너지,119850,2020/12,16.96,16894,UQ
(주)지엔씨에너지,119850,2021/12,24.59,10522,UQ
(주)지엔씨에너지,119850,2022/12,7.4,-33914,UQ
(주)지엔코,065060,2012/12,6,7073,UQ
(주)지엔코,065060,2013/12,3.26,-1468,UQ
(주)지엔코,065060,2014/12,1.24,-3492,UQ
(주)지엔코,065060,2015/12,0.74,3054,UQ
(주)지엔코,065060,2016/12,0.68,738,UQ
(주)지엔코,065060,2017/12,2.6,5128,UQ
(주)지엔코,065060,2018/12,0.23,11633,UQ
(주)지엔코,065060,2019/12,0.17,6470,UQ
(주)지엔코,065060,2020/12,-1.34,-2647,UQ
(주)지엔코,065060,2021/12,0.26,3330,UQ
(주)지엔코,065060,2022/12,0.92,5703,UQ
(주)지오엘리먼트,311320,2021/12,355.67,4024,UQ
(주)지오엘리먼트,311320,2022/12,348.86,2698,UQ
(주)지티지웰니스,219750,2018/12,-4.72,-3647,UQ
(주)지티지웰니스,219750,2019/12,-4.26,-3388,UQ
(주)지티지웰니스,219750,2020/12,-5.53,-8872,UQ
(주)지티지웰니스,219750,2021/12,-3.36,-14865,DU
(주)지티지웰니스,219750,2022/12,-4.56,1304,DU
(주)진도,088790,2012/12,2.06,-5526,UQ
(주)진도,088790,2013/12,1.45,11573,UQ
(주)진도,088790,2014/12,1.89,5151,UQ
(주)진도,088790,2015/12,3.12,13851,UQ
(주)진도,088790,2016/12,9.45,11032,UQ
(주)진도,088790,2017/12,12.04,-266,UQ
(주)진도,088790,2018/12,6.72,2011,UQ
(주)진도,088790,2019/12,-2.54,5138,UQ
(주)진도,088790,2020/12,-2.18,12621,UQ
(주)진도,088790,2021/12,5.84,10692,UQ
(주)진도,088790,2022/12,8.22,8714,UQ
(주)진매트릭스,109820,2012/12,-3.68,-397,UQ
(주)진매트릭스,109820,2013/12,-9.94,-326,UQ
(주)진매트릭스,109820,2014/12,-10.29,-1548,UQ
(주)진매트릭스,109820,2015/12,-7.89,-649,UQ
(주)진매트릭스,109820,2016/12,-14.26,-277,UQ
(주)진매트릭스,109820,2017/12,-14.94,-1959,UQ
(주)진매트릭스,109820,2018/12,-3.9,-2636,UQ
(주)진매트릭스,109820,2019/12,-4.11,-2278,UQ
(주)진매트릭스,109820,2020/12,9.61,4506,UQ
(주)진매트릭스,109820,2021/12,-15.79,3369,UQ
(주)진매트릭스,109820,2022/12,-15.15,-1023,UQ
(주)진바이오텍,086060,2012/12,999999999,-1624,UQ
(주)진바이오텍,086060,2013/12,2.5,903,UQ
(주)진바이오텍,086060,2014/12,3.58,1066,UQ
(주)진바이오텍,086060,2015/12,19.44,1709,UQ
(주)진바이오텍,086060,2016/12,67.55,3137,UQ
(주)진바이오텍,086060,2017/12,275.03,1860,UQ
(주)진바이오텍,086060,2018/12,366.78,279,UQ
(주)진바이오텍,086060,2019/12,999999999,-1051,UQ
(주)진바이오텍,086060,2020/12,999999999,-455,UQ
(주)진바이오텍,086060,2021/12,0.7,-1647,UQ
(주)진바이오텍,086060,2022/12,2.66,-3023,UQ
(주)진시스템,363250,2021/12,25.5,986,UQ
(주)진시스템,363250,2022/12,-69.18,-6417,UQ
(주)차바이오텍,085660,2012/12,1.22,13880,UQ
(주)차바이오텍,085660,2013/12,8.53,23640,UQ
(주)차바이오텍,085660,2014/12,-8.99,-4323,UQ
(주)차바이오텍,085660,2015/12,-4.84,1474,UQ
(주)차바이오텍,085660,2016/12,-0.75,1175,UQ
(주)차바이오텍,085660,2017/12,-1.04,2683,QG
(주)차바이오텍,085660,2018/12,-0.61,4531,UQ
(주)차바이오텍,085660,2019/12,-0.13,-2672,UQ
(주)차바이오텍,085660,2020/12,0.07,1866,UQ
(주)차바이오텍,085660,2021/12,-0.57,4542,UQ
(주)차바이오텍,085660,2022/12,-0.46,9112,UQ
(주)차백신연구소,261780,2021/12,-2.87,-4740,UQ
(주)차백신연구소,261780,2022/12,-2.52,-5189,UQ
(주)천보,278280,2019/12,763.21,16158,UQ
(주)천보,278280,2020/12,2601.38,22181,UQ
(주)천보,278280,2021/12,1342.05,15653,UQ
(주)천보,278280,2022/12,1.85,26113,UQ
(주)천일고속,000650,2012/12,-67.92,4771,UQ
(주)천일고속,000650,2013/12,999999999,2367,UQ
(주)천일고속,000650,2014/12,999999999,4021,UQ
(주)천일고속,000650,2015/12,999999999,3353,UQ
(주)천일고속,000650,2016/12,999999999,5208,UQ
(주)천일고속,000650,2017/12,999999999,-2098,UQ
(주)천일고속,000650,2018/12,-1560.28,-3545,UQ
(주)천일고속,000650,2019/12,1.87,6039,UQ
(주)천일고속,000650,2020/12,-20.95,2426,UQ
(주)천일고속,000650,2021/12,-26.12,-5213,UQ
(주)천일고속,000650,2022/12,-14.38,-1530,UQ
(주)청담글로벌,362320,2022/12,24.37,-315,UQ
(주)청호ICT,012600,2012/12,-6.17,5345,UQ
(주)청호ICT,012600,2013/12,-8.67,-8116,UQ
(주)청호ICT,012600,2014/12,-4.61,-1299,UQ
(주)청호ICT,012600,2015/12,-5.26,-1369,UQ
(주)청호ICT,012600,2016/12,-3.23,-5955,UQ
(주)청호ICT,012600,2017/12,-2.17,-6383,UQ
(주)청호ICT,012600,2018/12,-2.08,-2022,UQ
(주)청호ICT,012600,2019/12,-8.65,-5106,UQ
(주)청호ICT,012600,2020/12,-4.6,-13645,UQ
(주)청호ICT,012600,2021/12,-35.75,-7709,UQ
(주)청호ICT,012600,2022/12,-32.76,-4137,UQ
(주)체시스,033250,2012/06,4.42,8002,UQ
(주)체시스,033250,2013/06,1.7,8035,UQ
(주)체시스,033250,2014/06,-1.32,-4152,UQ
(주)체시스,033250,2015/06,-1.22,3858,UQ
(주)체시스,033250,2016/06,1.29,2557,UQ
(주)체시스,033250,2017/06,-1,-5033,UQ
(주)체시스,033250,2018/06,-2.05,623,UQ
(주)체시스,033250,2019/06,-1.66,1178,UQ
(주)체시스,033250,2020/06,-2.5,4725,UQ
(주)체시스,033250,2021/06,0.15,5524,UQ
(주)체시스,033250,2022/06,-4.69,787,UQ
(주)체시스,033250,2023/06,1,5217,UQ
(주)초록뱀미디어,047820,2012/12,69.82,-935,UQ
(주)초록뱀미디어,047820,2013/12,-1268.23,-154,UQ
(주)초록뱀미디어,047820,2014/12,-282.45,-4439,UQ
(주)초록뱀미디어,047820,2015/12,-8.91,-2397,UQ
(주)초록뱀미디어,047820,2016/12,0.9,4281,UQ
(주)초록뱀미디어,047820,2017/12,0.29,8678,UQ
(주)초록뱀미디어,047820,2018/12,0.64,-15812,UQ
(주)초록뱀미디어,047820,2019/12,0.7,12138,UQ
(주)초록뱀미디어,047820,2020/12,-3.96,-996,UQ
(주)초록뱀미디어,047820,2021/12,2.18,-348,UQ
(주)초록뱀미디어,047820,2022/12,0.1,6287,UQ
(주)칩스앤미디어,094360,2013/12,8.72,1989,UQ
(주)칩스앤미디어,094360,2014/12,19.05,3327,UQ
(주)칩스앤미디어,094360,2015/12,124.77,3146,UQ
(주)칩스앤미디어,094360,2016/12,999999999,3818,UQ
(주)칩스앤미디어,094360,2017/12,999999999,-1817,UQ
(주)칩스앤미디어,094360,2018/12,999999999,2910,UQ
(주)칩스앤미디어,094360,2019/12,999999999,2939,UQ
(주)칩스앤미디어,094360,2020/12,37.46,4713,UQ
(주)칩스앤미디어,094360,2021/12,44.69,9850,UQ
(주)칩스앤미디어,094360,2022/12,62.87,15184,UQ
(주)카이노스메드,284620,2018/12,,,UQ
(주)카이노스메드,284620,2019/12,,,UQ
(주)카이노스메드,284620,2020/12,-11.11,-7083,UQ
(주)카이노스메드,284620,2021/12,-3.56,-5418,UQ
(주)카이노스메드,284620,2022/12,-6.05,-5553,UQ
(주)캐리소프트,317530,2019/12,-4.02,-1415,UQ
(주)캐리소프트,317530,2020/12,-37.82,-284,UQ
(주)캐리소프트,317530,2021/12,-45.47,-952,UQ
(주)캐리소프트,317530,2022/12,-15.71,-543,UQ
(주)캐스텍코리아,071850,2014/12,3.57,9323,UQ
(주)캐스텍코리아,071850,2015/12,6.1,12866,UQ
(주)캐스텍코리아,071850,2016/12,5.41,16303,UQ
(주)캐스텍코리아,071850,2017/12,1.79,2051,UQ
(주)캐스텍코리아,071850,2018/12,1.65,5961,UQ
(주)캐스텍코리아,071850,2019/12,0.04,6505,UQ
(주)캐스텍코리아,071850,2020/12,-3.21,10980,UQ
(주)캐스텍코리아,071850,2021/12,-5.71,-113,UQ
(주)캐스텍코리아,071850,2022/12,-3.47,-7911,UQ
(주)케스피온,079190,2012/12,-4.76,-4900,UQ
(주)케스피온,079190,2013/12,3.7,4187,UQ
(주)케스피온,079190,2014/12,-4.76,-5622,UQ
(주)케스피온,079190,2015/12,-2.72,4382,UQ
(주)케스피온,079190,2016/12,2.36,2718,UQ
(주)케스피온,079190,2017/12,0.04,-3235,UQ
(주)케스피온,079190,2018/12,3.63,878,UQ
(주)케스피온,079190,2019/12,2.44,1893,UQ
(주)케스피온,079190,2020/12,-19.53,-455,UQ
(주)케스피온,079190,2021/12,3.36,1042,UQ
(주)케스피온,079190,2022/12,-3.76,-2129,UQ
(주)케어랩스,263700,2018/12,5.51,4149,UQ
(주)케어랩스,263700,2019/12,2.73,6500,UQ
(주)케어랩스,263700,2020/12,8.4,13607,UQ
(주)케어랩스,263700,2021/12,2.94,2482,UQ
(주)케어랩스,263700,2022/12,-0.14,-2139,UQ
(주)케어젠,214370,2015/12,999999999,11957,UQ
(주)케어젠,214370,2016/12,999999999,84604,UQ
(주)케어젠,214370,2017/12,999999999,60664,UQ
(주)케어젠,214370,2018/12,999999999,-9524,UQ
(주)케어젠,214370,2019/12,999999999,69654,UQ
(주)케어젠,214370,2020/12,7248.39,33480,UQ
(주)케어젠,214370,2021/12,999999999,52328,UQ
(주)케어젠,214370,2022/12,999999999,-27554,UQ
(주)케이바이오컴퍼니,038530,2012/12,2.66,-4544,UQ
(주)케이바이오컴퍼니,038530,2013/12,-10.81,-4334,UQ
(주)케이바이오컴퍼니,038530,2014/12,-6.82,-5424,UQ
(주)케이바이오컴퍼니,038530,2015/12,-13.68,-7137,UQ
(주)케이바이오컴퍼니,038530,2016/12,-17.43,-6550,UQ
(주)케이바이오컴퍼니,038530,2017/12,0.62,-879,UQ
(주)케이바이오컴퍼니,038530,2018/12,-0.38,-2028,UQ
(주)케이바이오컴퍼니,038530,2019/12,-0.89,-3541,UQ
(주)케이바이오컴퍼니,038530,2020/12,0.18,3315,UQ
(주)케이바이오컴퍼니,038530,2021/12,-2.68,-1120,UQ
(주)케이바이오컴퍼니,038530,2022/12,0.11,4267,UQ
(주)케이비지,318000,2019/12,25.79,3053,UQ
(주)케이비지,318000,2020/12,478.75,2580,UQ
(주)케이비지,318000,2021/12,32.96,3094,UQ
(주)케이비지,318000,2022/12,13.38,1670,UQ
(주)케이사인,192250,2014/12,14.99,1394,UQ
(주)케이사인,192250,2015/12,113.41,6659,UQ
(주)케이사인,192250,2016/12,69.52,1471,UQ
(주)케이사인,192250,2017/12,-9.12,6315,UQ
(주)케이사인,192250,2018/12,10.87,7713,UQ
(주)케이사인,192250,2019/12,12.98,5335,UQ
(주)케이사인,192250,2020/12,20.86,9299,UQ
(주)케이사인,192250,2021/12,49.7,10040,UQ
(주)케이사인,192250,2022/12,8.57,6424,UQ
(주)케이씨에스,115500,2012/12,254.78,4373,UQ
(주)케이씨에스,115500,2013/12,999999999,-557,UQ
(주)케이씨에스,115500,2014/12,999999999,4709,UQ
(주)케이씨에스,115500,2015/12,999999999,114,UQ
(주)케이씨에스,115500,2016/12,999999999,1228,UQ
(주)케이씨에스,115500,2017/12,999999999,900,UQ
(주)케이씨에스,115500,2018/12,999999999,6536,UQ
(주)케이씨에스,115500,2019/12,626.29,924,UQ
(주)케이씨에스,115500,2020/12,779.75,2949,UQ
(주)케이씨에스,115500,2021/12,338.59,1422,UQ
(주)케이씨에스,115500,2022/12,8.48,3296,UQ
(주)케이씨티,089150,2012/12,268.42,4571,UQ
(주)케이씨티,089150,2013/12,150.2,2634,UQ
(주)케이씨티,089150,2014/12,45.57,1591,UQ
(주)케이씨티,089150,2015/12,4.95,3246,UQ
(주)케이씨티,089150,2016/12,4.5,300,UQ
(주)케이씨티,089150,2017/12,5.67,511,UQ
(주)케이씨티,089150,2018/12,4.18,1845,UQ
(주)케이씨티,089150,2019/12,2.53,450,UQ
(주)케이씨티,089150,2020/12,2.22,1121,UQ
(주)케이씨티,089150,2021/12,1.01,-629,UQ
(주)케이씨티,089150,2022/12,1.87,2481,UQ
(주)케이씨피드,025880,2012/12,7.76,-1686,UQ
(주)케이씨피드,025880,2013/12,4.05,12612,UQ
(주)케이씨피드,025880,2014/12,5.15,7583,UQ
(주)케이씨피드,025880,2015/12,4.37,5880,UQ
(주)케이씨피드,025880,2016/12,7.99,4140,UQ
(주)케이씨피드,025880,2017/12,5.12,8216,UQ
(주)케이씨피드,025880,2018/12,0.24,-3145,UQ
(주)케이씨피드,025880,2019/12,-1.31,925,UQ
(주)케이씨피드,025880,2020/12,1.37,2407,UQ
(주)케이씨피드,025880,2021/12,3.91,2235,UQ
(주)케이씨피드,025880,2022/12,6.3,1016,UQ
(주)케이아이엔엑스,093320,2012/12,999999999,5211,UQ
(주)케이아이엔엑스,093320,2013/12,999999999,5910,UQ
(주)케이아이엔엑스,093320,2014/12,999999999,6577,UQ
(주)케이아이엔엑스,093320,2015/12,999999999,7038,UQ
(주)케이아이엔엑스,093320,2016/12,999999999,9738,UQ
(주)케이아이엔엑스,093320,2017/12,999999999,8015,UQ
(주)케이아이엔엑스,093320,2018/12,999999999,10993,UQ
(주)케이아이엔엑스,093320,2019/12,44.16,23165,UQ
(주)케이아이엔엑스,093320,2020/12,85.33,25256,UQ
(주)케이아이엔엑스,093320,2021/12,160.45,20654,UQ
(주)케이아이엔엑스,093320,2022/12,88.24,30502,UQ
(주)케이알엠,093640,2012/12,5.84,2880,UQ
(주)케이알엠,093640,2013/12,5.08,2153,UQ
(주)케이알엠,093640,2014/12,8.43,331,UQ
(주)케이알엠,093640,2015/12,-15.65,438,UQ
(주)케이알엠,093640,2016/12,1.73,1285,UQ
(주)케이알엠,093640,2017/12,-18.12,-3668,UQ
(주)케이알엠,093640,2018/12,-29.53,-2228,UQ
(주)케이알엠,093640,2019/12,1.13,1646,UQ
(주)케이알엠,093640,2020/12,0.12,-544,UQ
(주)케이알엠,093640,2021/12,0.9,863,UQ
(주)케이알엠,093640,2022/12,0.08,-2129,UQ
(주)케이에이치바텍,060720,2012/12,25.1,30648,UQ
(주)케이에이치바텍,060720,2013/12,63.69,67598,UQ
(주)케이에이치바텍,060720,2014/12,185.9,77483,UQ
(주)케이에이치바텍,060720,2015/12,11749.2,6946,UQ
(주)케이에이치바텍,060720,2016/12,-630.56,8450,UQ
(주)케이에이치바텍,060720,2017/12,-43.34,-17261,UQ
(주)케이에이치바텍,060720,2018/12,0.41,-12559,UQ
(주)케이에이치바텍,060720,2019/12,3.33,14955,UQ
(주)케이에이치바텍,060720,2020/12,4.3,21985,UQ
(주)케이에이치바텍,060720,2021/12,-0.99,23674,UQ
(주)케이에이치바텍,060720,2022/12,1.02,14513,UQ
(주)케이에이치필룩스,033180,2012/12,2.12,1662,UQ
(주)케이에이치필룩스,033180,2013/12,5.05,2935,UQ
(주)케이에이치필룩스,033180,2014/12,4.6,3130,UQ
(주)케이에이치필룩스,033180,2015/12,10.36,4108,UQ
(주)케이에이치필룩스,033180,2016/12,5.97,-22789,UQ
(주)케이에이치필룩스,033180,2017/12,3.85,7227,UQ
(주)케이에이치필룩스,033180,2018/12,0.67,-23612,UQ
(주)케이에이치필룩스,033180,2019/12,0.29,25093,UQ
(주)케이에이치필룩스,033180,2020/12,0.01,6737,UQ
(주)케이에이치필룩스,033180,2021/12,-2.42,-1582,UQ
(주)케이에이치필룩스,033180,2022/12,-1.01,-6381,DS
(주)케이엑스하이텍,052900,2012/12,-1.69,1641,UQ
(주)케이엑스하이텍,052900,2013/12,0.46,-3347,UQ
(주)케이엑스하이텍,052900,2014/12,2.36,2019,UQ
(주)케이엑스하이텍,052900,2015/12,-0.68,-7,UQ
(주)케이엑스하이텍,052900,2016/12,6.57,4480,UQ
(주)케이엑스하이텍,052900,2017/12,12.02,1732,UQ
(주)케이엑스하이텍,052900,2018/12,41.4,2815,UQ
(주)케이엑스하이텍,052900,2019/12,60.57,7343,UQ
(주)케이엑스하이텍,052900,2020/12,17.66,1878,UQ
(주)케이엑스하이텍,052900,2021/12,4.6,6124,UQ
(주)케이엑스하이텍,052900,2022/12,3.62,10405,UQ
(주)케이엔더블유,105330,2012/12,-3.51,-1194,UQ
(주)케이엔더블유,105330,2013/12,-2.02,-744,UQ
(주)케이엔더블유,105330,2014/12,3.34,5454,UQ
(주)케이엔더블유,105330,2015/12,-4.94,-4368,UQ
(주)케이엔더블유,105330,2016/12,-6.35,346,UQ
(주)케이엔더블유,105330,2017/12,3.14,-4548,UQ
(주)케이엔더블유,105330,2018/12,-6.16,3342,UQ
(주)케이엔더블유,105330,2019/12,-19.05,-2833,UQ
(주)케이엔더블유,105330,2020/12,-39.45,-2510,UQ
(주)케이엔더블유,105330,2021/12,19.2,5477,UQ
(주)케이엔더블유,105330,2022/12,-0.76,8092,UQ
(주)케이엔제이,272110,2019/12,2.45,3582,UQ
(주)케이엔제이,272110,2020/12,2.07,4608,UQ
(주)케이엔제이,272110,2021/12,4.33,11402,UQ
(주)케이엔제이,272110,2022/12,9.21,10263,UQ
(주)케이엘넷,039420,2012/12,4.55,7596,UQ
(주)케이엘넷,039420,2013/12,7.47,-269,UQ
(주)케이엘넷,039420,2014/12,19.35,3682,UQ
(주)케이엘넷,039420,2015/12,24.19,3739,UQ
(주)케이엘넷,039420,2016/12,25.12,3442,UQ
(주)케이엘넷,039420,2017/12,39.76,5174,UQ
(주)케이엘넷,039420,2018/12,420.84,5983,UQ
(주)케이엘넷,039420,2019/12,58.45,4522,UQ
(주)케이엘넷,039420,2020/12,76.6,6592,UQ
(주)케이엘넷,039420,2021/12,131.79,7739,UQ
(주)케이엘넷,039420,2022/12,166.78,7592,UQ
(주)케이엠,083550,2012/12,2.52,1053,UQ
(주)케이엠,083550,2013/12,3.89,8115,UQ
(주)케이엠,083550,2014/12,5.04,5030,UQ
(주)케이엠,083550,2015/12,13.71,7536,UQ
(주)케이엠,083550,2016/12,7.78,1960,UQ
(주)케이엠,083550,2017/12,6.26,2178,UQ
(주)케이엠,083550,2018/12,7.42,764,UQ
(주)케이엠,083550,2019/12,6.83,4194,UQ
(주)케이엠,083550,2020/12,69.71,31172,UQ
(주)케이엠,083550,2021/12,9.13,-270,UQ
(주)케이엠,083550,2022/12,6.72,16213,UQ
(주)케이옥션,102370,2022/12,3.38,-7635,UQ
